# Array shape: (32, 1084, 5)
-0.09	0	-0.51	0.18	0.514
-0.09	0	-0.51	0.05	0.514
-0.09	0	-0.51	0.25	0.514
-0.09	0	-0.51	0.18	0.514
-0.09	0	-0.51	0.12	0.514
-0.09	0	-0.51	0.06	0.514
-0.09	0	-0.51	0.18	0.514
-0.09	0	-0.51	0.12	0.514
-0.09	0	-0.51	0.06	0.514
-0.09	0	-0.51	0	0.514
-0.09	0.01	-0.51	0.12	0.514
-0.09	0.01	-0.51	0.06	0.514
-0.09	0.01	-0.51	0	0.514
-0.09	0.01	-0.51	0.2	0.514
-0.09	0.01	-0.51	0.06	0.514
-0.09	0.01	-0.51	0.07	0.514
-0.09	0.01	-0.51	0.12	0.514
-0.09	0.01	-0.51	0.13	0.514
-0.09	0.01	-0.51	0.07	0.514
-0.09	0.01	-0.51	0.2	0.514
-0.09	0.01	-0.51	0.21	0.514
-0.09	0.01	-0.51	0.07	0.514
-0.09	0.01	-0.51	0.01	0.514
-0.09	0.01	-0.51	0.21	0.514
-0.09	0.01	-0.51	0.07	0.514
-0.09	0.01	-0.51	0.01	0.514
-0.09	0.01	-0.51	0.21	0.514
-0.09	0.01	-0.51	0.07	0.514
-0.09	0.01	-0.51	0.08	0.514
-0.09	0.01	-0.51	0.21	0.514
-0.09	0.02	-0.51	0.14	0.514
-0.09	0.02	-0.51	0.01	0.514
-0.09	0.02	-0.51	0.02	0.514
-0.09	0.02	-0.51	0.22	0.514
-0.09	0.02	-0.51	0.08	0.514
-0.09	0.02	-0.51	0.02	0.514
-0.09	0.02	-0.51	0.14	0.514
-0.09	0.02	-0.51	0.15	0.514
-0.09	0.02	-0.51	0.02	0.514
-0.09	0.02	-0.51	0.22	0.514
-0.09	0.02	-0.51	0.15	0.514
-0.09	0.02	-0.51	0.02	0.514
-0.09	0.02	-0.51	0.22	0.514
-0.09	0.02	-0.51	0.23	0.514
-0.09	0.02	-0.51	0.09	0.514
-0.09	0.02	-0.51	0.03	0.514
-0.09	0.02	-0.51	0.15	0.514
-0.09	0.02	-0.51	0.09	0.514
-0.09	0.02	-0.51	0.1	0.514
-0.09	0.03	-0.51	0.23	0.514
-0.09	0.03	-0.51	0.16	0.514
-0.09	0.03	-0.51	0.03	0.514
-0.09	0.03	-0.51	0.23	0.514
-0.68	0.22	-4.04	0.16	4.098
-0.08	0.03	-0.51	0.1	0.514
-0.08	0.03	-0.51	0.23	0.514
-0.08	0.03	-0.51	0.16	0.514
-0.08	0.03	-0.51	0.1	0.514
-0.08	0.03	-0.51	0.04	0.514
-0.08	0.03	-0.51	0.16	0.514
-0.08	0.03	-0.51	0.17	0.514
-0.08	0.03	-0.51	0.04	0.514
-0.08	0.03	-0.51	0.24	0.514
-0.08	0.03	-0.51	0.17	0.514
-0.08	0.03	-0.51	0.04	0.514
-0.08	0.03	-0.51	0.24	0.514
-0.08	0.03	-0.51	0.17	0.514
-0.08	0.03	-0.51	0.11	0.514
-0.08	0.03	-0.51	0.05	0.514
-0.08	0.03	-0.51	0.17	0.514
-0.08	0.04	-0.51	0.11	0.514
-0.08	0.04	-0.51	0.05	0.514
-0.08	0.04	-0.51	0.17	0.514
-0.08	0.04	-0.51	0.18	0.514
-0.08	0.04	-0.51	0.05	0.514
-0.08	0.04	-0.51	0.25	0.514
-0.08	0.04	-0.51	0.11	0.514
-0.08	0.04	-0.51	0.12	0.514
-0.08	0.04	-0.51	0.25	0.514
-0.08	0.04	-0.51	0.18	0.514
-0.08	0.04	-0.51	0.12	0.514
-0.08	0.04	-0.51	0.25	0.514
-0.08	0.04	-0.51	0	0.514
-0.08	0.04	-0.51	0.12	0.514
-0.08	0.04	-0.51	0.06	0.514
-0.08	0.04	-0.51	0	0.514
-0.08	0.04	-0.51	0.12	0.514
-0.08	0.04	-0.51	0.06	0.514
-0.08	0.04	-0.51	0.07	0.514
-0.08	0.04	-0.51	0.2	0.514
-0.08	0.04	-0.51	0.13	0.514
-0.08	0.04	-0.51	0.07	0.514
-0.08	0.05	-0.51	0.2	0.514
-0.08	0.05	-0.51	0.21	0.514
-0.08	0.05	-0.51	0.07	0.514
-0.08	0.05	-0.51	0.01	0.514
-0.08	0.05	-0.51	0.21	0.514
-0.08	0.05	-0.51	0.07	0.514
-0.08	0.05	-0.51	0.08	0.514
-0.07	0.05	-0.51	0.21	0.514
-0.07	0.05	-0.51	0.14	0.514
-0.07	0.05	-0.51	0.01	0.514
-0.15	0.1	-1.01	0.02	1.026
-0.22	0.15	-1.51	0.22	1.538
-0.29	0.2	-2.02	0.08	2.05
-0.29	0.2	-2.02	0.02	2.05
-0.29	0.21	-2.02	0.14	2.05
-0.29	0.21	-2.02	0.15	2.05
-0.29	0.21	-2.02	0.02	2.05
-0.29	0.21	-2.02	0.22	2.052
-0.29	0.21	-2.02	0.15	2.054
-0.29	0.21	-2.02	0.02	2.054
-0.28	0.22	-2.02	0.03	2.054
-0.28	0.22	-2.02	0.23	2.054
-0.28	0.22	-2.02	0.09	2.054
-0.28	0.22	-2.02	0.03	2.054
-0.28	0.22	-2.02	0.23	2.054
-0.28	0.22	-2.02	0.09	2.054
-0.28	0.23	-2.02	0.1	2.054
-0.28	0.23	-2.02	0.23	2.054
-0.27	0.23	-2.02	0.16	2.054
-0.27	0.23	-2.02	0.1	2.054
-0.27	0.23	-2.02	0.23	2.054
-0.27	0.23	-2.02	0.24	2.054
-0.27	0.23	-2.02	0.1	2.054
-0.27	0.24	-2.02	0.04	2.054
-0.27	0.24	-2.02	0.16	2.054
-0.26	0.24	-2.02	0.17	2.054
-0.26	0.24	-2.02	0.04	2.054
-0.26	0.24	-2.02	0.24	2.054
-0.26	0.24	-2.02	0.17	2.054
-0.26	0.25	-2.02	0.04	2.054
-0.26	0.25	-2.02	0.05	2.054
-0.26	0.25	-2.02	0.17	2.054
-0.25	0.25	-2.02	0.11	2.054
-0.25	0.25	-2.02	0.05	2.054
-0.31	0.32	-2.53	0.17	2.566
-0.19	0.19	-1.52	0.11	1.542
-0.12	0.13	-1.01	0.12	1.03
-0.12	0.13	-1.01	0.17	1.03
-0.18	0.19	-1.52	0.18	1.542
-0.18	0.2	-1.52	0.05	1.542
-0.18	0.2	-1.52	0.25	1.54
-0.18	0.2	-1.52	0.18	1.54
-0.18	0.2	-1.52	0.12	1.542
-0.18	0.2	-1.52	0.25	1.54
-0.18	0.2	-1.52	0.18	1.54
-0.18	0.2	-1.52	0.12	1.54
-0.18	0.2	-1.52	0.06	1.542
-0.17	0.2	-1.52	0.18	1.542
-0.17	0.2	-1.52	0.12	1.542
-0.17	0.21	-1.52	0.06	1.542
-0.17	0.21	-1.52	0	1.542
-0.17	0.21	-1.52	0.2	1.542
-0.17	0.21	-1.52	0.06	1.542
-0.17	0.21	-1.52	0.07	1.542
-0.17	0.21	-1.52	0.12	1.542
-0.16	0.21	-1.52	0.13	1.542
-0.16	0.21	-1.52	0.07	1.542
-0.16	0.21	-1.52	0.2	1.542
-0.16	0.21	-1.52	0.13	1.542
-0.16	0.22	-1.52	0.07	1.542
-0.16	0.22	-1.52	0.2	1.542
-0.16	0.22	-1.52	0.21	1.542
-0.16	0.22	-1.52	0.07	1.542
-0.15	0.22	-1.52	0.01	1.542
-0.15	0.22	-1.52	0.13	1.542
-0.15	0.22	-1.52	0.07	1.542
-0.15	0.22	-1.52	0.01	1.542
-0.15	0.22	-1.52	0.21	1.542
-0.15	0.22	-1.52	0.14	1.542
-0.15	0.22	-1.52	0.01	1.542
-0.15	0.22	-1.52	0.02	1.542
-0.14	0.23	-1.52	0.14	1.542
-0.14	0.23	-1.52	0.08	1.542
-0.14	0.23	-1.52	0.02	1.542
-0.14	0.23	-1.52	0.14	1.542
-0.14	0.23	-1.52	0.08	1.542
-0.14	0.23	-1.52	0.02	1.542
-0.14	0.23	-1.52	0.22	1.542
-0.13	0.23	-1.52	0.15	1.542
-0.13	0.23	-1.52	0.02	1.542
-0.13	0.23	-1.52	0.22	1.542
-0.13	0.23	-1.52	0.23	1.542
-0.17	0.31	-2.02	0.02	2.056
-0.17	0.31	-2.02	0.03	2.056
-0.17	0.31	-2.02	0.15	2.056
-0.17	0.32	-2.02	0.09	2.056
-0.17	0.32	-2.02	0.03	2.056
-0.16	0.32	-2.02	0.23	2.056
-0.16	0.32	-2.02	0.09	2.056
-0.12	0.24	-1.52	0.03	1.544
-0.16	0.32	-2.02	0.23	2.056
-0.16	0.32	-2.02	0.16	2.056
-0.15	0.32	-2.02	0.1	2.056
-0.15	0.32	-2.02	0.23	2.056
-0.15	0.32	-2.02	0.16	2.056
-0.15	0.32	-2.02	0.1	2.056
-0.15	0.33	-2.02	0.04	2.056
-0.14	0.33	-2.02	0.16	2.056
-0.14	0.33	-2.02	0.17	2.056
-0.14	0.33	-2.03	0.04	2.058
-0.14	0.33	-2.03	0.24	2.062
-0.17	0.41	-2.53	0.17	2.574
-0.27	0.66	-4.05	0.04	4.112
-0.3	0.75	-4.57	0.05	4.636
-0.33	0.83	-5.07	0.17	5.146
-0.45	1.17	-7.09	0.11	7.2
-0.67	1.75	-10.62	0.12	10.786
-1.06	2.84	-17.18	0.25	17.44
-1.29	3.51	-21.21	0.18	21.536
-1.7	4.69	-28.27	0.12	28.706
-2.21	6.21	-37.35	0.25	37.924
-2.38	6.8	-40.88	0	41.508
-2.34	6.82	-40.88	0.12	41.506
-2.44	7.25	-43.39	0.06	44.064
-2.4	7.27	-43.39	0	44.062
-2.38	7.36	-43.89	0.12	44.57
-2.77	8.73	-51.96	0.13	52.762
-2.72	8.75	-51.95	0	52.756
-2.69	8.85	-52.46	0.2	53.274
-2.65	8.9	-52.64	0.06	53.448
-2.67	9.17	-54.15	0.07	54.984
-2.6	9.1	-53.66	0.2	54.484
-2.57	9.2	-54.16	0.13	54.996
-2.49	9.13	-53.65	0.07	54.482
-2.44	9.14	-53.65	0.2	54.482
-2.38	9.15	-53.65	0.21	54.48
-2.33	9.17	-53.65	0.07	54.48
-2.23	9.01	-52.64	0.13	53.454
-2.18	9.02	-52.64	0.1	53.454
-2.11	8.95	-52.14	0.16	52.94
-2.06	8.96	-52.14	0.13	52.94
-1.99	8.88	-51.63	0.01	52.426
-1.91	8.81	-51.13	0.16	51.914
-1.53	7.25	-42.05	0.04	42.696
-0.92	4.47	-25.9	0.1	26.302
-0.09	0.47	-2.69	0.07	2.736
-0.58	2.99	-17.27	0.04	17.536
-0.16	0.87	-5.05	0.01	5.126
-0.19	1.05	-6.06	0.07	6.15
-0.97	5.52	-31.77	0.04	32.264
