# Array shape: (32, 1085, 5)
-0.09	0	-0.51	0.11	0.514
-0.09	0	-0.51	0.05	0.514
-0.09	0	-0.51	0.17	0.514
-0.09	0	-0.51	0.11	0.514
-0.09	0	-0.51	0.05	0.514
-0.09	0	-0.51	0.25	0.514
-0.09	0	-0.51	0.18	0.514
-0.09	0	-0.51	0.12	0.514
-0.09	0	-0.51	0.25	0.514
-0.09	0	-0.51	0.18	0.514
-0.09	0.01	-0.51	0.12	0.514
-0.09	0.01	-0.51	0.06	0.514
-0.09	0.01	-0.51	0	0.514
-0.09	0.01	-0.51	0.12	0.514
-0.09	0.01	-0.51	0.06	0.514
-0.09	0.01	-0.51	0.07	0.514
-0.09	0.01	-0.51	0.12	0.514
-0.09	0.01	-0.51	0.13	0.514
-0.09	0.01	-0.51	0	0.514
-0.09	0.01	-0.51	0.2	0.514
-0.09	0.01	-0.51	0.21	0.514
-0.09	0.01	-0.51	0.07	0.514
-0.09	0.01	-0.51	0.01	0.514
-0.09	0.01	-0.51	0.13	0.514
-0.09	0.01	-0.51	0.07	0.514
-0.09	0.01	-0.51	0.01	0.514
-0.09	0.01	-0.51	0.21	0.514
-0.09	0.01	-0.51	0.07	0.514
-0.09	0.01	-0.51	0.01	0.514
-0.09	0.01	-0.51	0.21	0.514
-0.09	0.02	-0.51	0.14	0.514
-0.09	0.02	-0.51	0.08	0.514
-0.09	0.02	-0.51	0.02	0.514
-0.09	0.02	-0.51	0.14	0.514
-0.09	0.02	-0.51	0.08	0.514
-0.09	0.02	-0.51	0.02	0.514
-0.09	0.02	-0.51	0.22	0.514
-0.09	0.02	-0.51	0.15	0.514
-0.09	0.02	-0.51	0.02	0.514
-0.09	0.02	-0.51	0.22	0.514
-0.09	0.02	-0.51	0.23	0.514
-0.09	0.02	-0.51	0.02	0.514
-0.09	0.02	-0.51	0.03	0.514
-0.09	0.02	-0.51	0.15	0.514
-0.09	0.02	-0.51	0.09	0.514
-0.09	0.02	-0.51	0.1	0.514
-0.09	0.02	-0.51	0.23	0.514
-0.09	0.02	-0.51	0.16	0.514
-0.09	0.02	-0.51	0.03	0.514
-0.09	0.03	-0.51	0.23	0.514
-0.09	0.03	-0.51	0.16	0.514
-0.09	0.03	-0.51	0.1	0.514
-0.09	0.03	-0.51	0.04	0.514
-0.09	0.03	-0.51	0.16	0.514
-0.08	0.03	-0.51	0.17	0.514
-0.08	0.03	-0.51	0.04	0.514
-0.08	0.03	-0.51	0.24	0.514
-0.08	0.03	-0.51	0.17	0.514
-0.08	0.03	-0.51	0.04	0.514
-0.08	0.03	-0.51	0.24	0.514
-0.08	0.03	-0.51	0.17	0.514
-0.08	0.03	-0.51	0.04	0.514
-0.08	0.03	-0.51	0.05	0.514
-0.08	0.03	-0.51	0.17	0.514
-0.08	0.03	-0.51	0.11	0.514
-0.08	0.03	-0.51	0.12	0.514
-0.08	0.03	-0.51	0.17	0.514
-0.08	0.03	-0.51	0.18	0.514
-0.08	0.03	-0.51	0.05	0.514
-0.08	0.03	-0.51	0.25	0.514
-0.08	0.04	-0.51	0.18	0.514
-0.08	0.04	-0.51	0.12	0.514
-0.08	0.04	-0.51	0.06	0.514
-0.08	0.04	-0.51	0.18	0.514
-0.08	0.04	-0.51	0.12	0.514
-0.08	0.04	-0.51	0.06	0.514
-0.08	0.04	-0.51	0	0.514
-0.08	0.04	-0.51	0.12	0.514
-0.08	0.04	-0.51	0.06	0.514
-0.08	0.04	-0.51	0	0.514
-0.08	0.04	-0.51	0.2	0.514
-0.08	0.04	-0.51	0.13	0.514
-0.08	0.04	-0.51	0.07	0.514
-0.08	0.04	-0.51	0.2	0.514
-0.08	0.04	-0.51	0.13	0.514
-0.08	0.04	-0.51	0.07	0.514
-0.08	0.04	-0.51	0.01	0.514
-0.08	0.04	-0.51	0.21	0.514
-0.08	0.04	-0.51	0.07	0.514
-0.08	0.04	-0.51	0.01	0.514
-0.08	0.04	-0.51	0.02	0.514
-0.08	0.04	-0.51	0.14	0.514
-0.08	0.05	-0.51	0.08	0.514
-0.08	0.05	-0.51	0.02	0.514
-0.08	0.05	-0.51	0.14	0.514
-0.08	0.05	-0.51	0.15	0.514
-0.08	0.05	-0.51	0.02	0.514
-0.08	0.05	-0.51	0.22	0.514
-0.08	0.05	-0.51	0.15	0.514
-0.07	0.05	-0.51	0.02	0.514
-0.07	0.05	-0.51	0.03	0.514
-0.07	0.05	-0.51	0.15	0.514
-0.15	0.1	-1.01	0.09	1.026
-0.29	0.2	-2.02	0.03	2.05
-0.29	0.2	-2.02	0.23	2.05
-0.29	0.2	-2.02	0.16	2.05
-0.29	0.21	-2.02	0.03	2.05
-0.29	0.21	-2.02	0.23	2.05
-0.29	0.21	-2.02	0.16	2.05
-0.29	0.21	-2.02	0.1	2.052
-0.29	0.21	-2.02	0.04	2.054
-0.29	0.21	-2.02	0.16	2.054
-0.28	0.22	-2.02	0.17	2.054
-0.28	0.22	-2.02	0.04	2.054
-0.28	0.22	-2.02	0.24	2.054
-0.28	0.22	-2.02	0.17	2.054
-0.28	0.22	-2.02	0.04	2.054
-0.28	0.22	-2.02	0.05	2.054
-0.28	0.23	-2.02	0.17	2.054
-0.28	0.23	-2.02	0.11	2.054
-0.27	0.23	-2.02	0.12	2.054
-0.27	0.23	-2.02	0.17	2.054
-0.27	0.23	-2.02	0.18	2.054
-0.27	0.23	-2.02	0.05	2.054
-0.27	0.23	-2.02	0.25	2.054
-0.27	0.24	-2.02	0.18	2.054
-0.27	0.24	-2.02	0.12	2.054
-0.26	0.24	-2.02	0.06	2.054
-0.26	0.24	-2.02	0.18	2.054
-0.26	0.24	-2.02	0.12	2.054
-0.26	0.24	-2.02	0.06	2.054
-0.26	0.25	-2.02	0	2.054
-0.26	0.25	-2.02	0.2	2.054
-0.26	0.25	-2.02	0.06	2.054
-0.25	0.25	-2.02	0.07	2.054
-0.25	0.25	-2.02	0.2	2.054
-0.31	0.32	-2.53	0.13	2.566
-0.19	0.19	-1.52	0.07	1.542
-0.12	0.13	-1.01	0.2	1.03
-0.12	0.13	-1.01	0.13	1.03
-0.18	0.19	-1.52	0.07	1.542
-0.18	0.2	-1.52	0.01	1.542
-0.18	0.2	-1.52	0.21	1.54
-0.18	0.2	-1.52	0.07	1.54
-0.18	0.2	-1.52	0.01	1.542
-0.18	0.2	-1.52	0.02	1.54
-0.18	0.2	-1.52	0.07	1.54
-0.18	0.2	-1.52	0.08	1.54
-0.18	0.2	-1.52	0.21	1.542
-0.17	0.2	-1.52	0.14	1.542
-0.17	0.2	-1.52	0.08	1.542
-0.17	0.21	-1.52	0.02	1.542
-0.17	0.21	-1.52	0.22	1.542
-0.17	0.21	-1.52	0.08	1.542
-0.17	0.21	-1.52	0.02	1.542
-0.17	0.21	-1.52	0.22	1.542
-0.17	0.21	-1.52	0.15	1.542
-0.16	0.21	-1.52	0.02	1.542
-0.16	0.21	-1.52	0.22	1.542
-0.16	0.21	-1.52	0.15	1.542
-0.16	0.21	-1.52	0.09	1.542
-0.16	0.22	-1.52	0.03	1.542
-0.16	0.22	-1.52	0.23	1.542
-0.16	0.22	-1.52	0.09	1.542
-0.16	0.22	-1.52	0.03	1.542
-0.15	0.22	-1.52	0.23	1.542
-0.15	0.22	-1.52	0.09	1.542
-0.15	0.22	-1.52	0.1	1.542
-0.15	0.22	-1.52	0.23	1.542
-0.15	0.22	-1.52	0.16	1.542
-0.15	0.22	-1.52	0.1	1.542
-0.15	0.22	-1.52	0.23	1.542
-0.15	0.22	-1.52	0.24	1.542
-0.14	0.23	-1.52	0.1	1.542
-0.14	0.23	-1.52	0.04	1.542
-0.14	0.23	-1.52	0.24	1.542
-0.14	0.23	-1.52	0.17	1.542
-0.14	0.23	-1.52	0.11	1.542
-0.14	0.23	-1.52	0.24	1.542
-0.14	0.23	-1.52	0.17	1.542
-0.13	0.23	-1.52	0.11	1.542
-0.13	0.23	-1.52	0.05	1.542
-0.13	0.23	-1.52	0.17	1.542
-0.13	0.23	-1.52	0.11	1.542
-0.17	0.31	-2.02	0.05	2.054
-0.17	0.31	-2.02	0.25	2.056
-0.17	0.31	-2.02	0.18	2.056
-0.17	0.32	-2.02	0.12	2.056
-0.17	0.32	-2.02	0.25	2.056
-0.16	0.32	-2.02	0.18	2.056
-0.16	0.32	-2.02	0.12	2.056
-0.16	0.32	-2.02	0.25	2.056
-0.16	0.32	-2.02	0	2.056
-0.16	0.32	-2.02	0.12	2.056
-0.15	0.32	-2.02	0.06	2.056
-0.15	0.32	-2.02	0.07	2.056
-0.15	0.32	-2.02	0.2	2.056
-0.15	0.32	-2.02	0.13	2.056
-0.15	0.33	-2.02	0.07	2.056
-0.14	0.33	-2.02	0.2	2.056
-0.14	0.33	-2.02	0.21	2.056
-0.14	0.33	-2.03	0.07	2.058
-0.14	0.33	-2.03	0.01	2.062
-0.17	0.41	-2.53	0.21	2.574
-0.24	0.58	-3.55	0.07	3.6
-0.27	0.66	-4.06	0.08	4.122
-0.33	0.83	-5.07	0.02	5.146
-0.36	0.92	-5.58	0.14	5.664
-0.61	1.58	-9.62	0.08	9.764
-1.07	2.83	-17.18	0.02	17.44
-1.3	3.51	-21.21	0.22	21.538
-1.7	4.69	-28.27	0.15	28.708
-1.88	5.28	-31.8	0.02	32.292
-2.47	7.05	-42.39	0.22	43.042
-2.34	6.82	-40.88	0.23	41.506
-2.3	6.83	-40.87	0.09	41.504
-2.4	7.26	-43.39	0.03	44.062
-2.39	7.36	-43.89	0.23	44.568
-2.77	8.73	-51.96	0.09	52.762
-2.72	8.75	-51.95	0.03	52.756
-2.7	8.85	-52.46	0.23	53.27
-2.68	8.98	-53.14	0.16	53.96
-2.63	8.99	-53.14	0.1	53.96
-2.63	9.18	-54.16	0.23	54.996
-2.55	9.11	-53.66	0.16	54.484
-2.5	9.12	-53.65	0.17	54.482
-2.44	9.14	-53.65	0.23	54.482
-2.39	9.15	-53.65	0.24	54.48
-2.31	9.08	-53.15	0.1	53.968
-2.26	9.09	-53.15	0.02	53.966
-2.19	9.02	-52.64	0.15	53.454
-2.14	9.03	-52.64	0.22	53.454
-2.06	8.96	-52.14	0.18	52.94
-2.01	8.97	-52.13	0.25	52.938
-1.92	8.81	-51.13	0.22	51.914
-1.61	7.6	-44.06	0.09	44.744
-1.16	5.61	-32.46	0.15	32.958
-0.09	0.47	-2.7	0.12	2.742
-0.8	4.13	-23.84	0.18	24.21
-0.2	1.05	-6.06	0.06	6.154
-0.19	1.05	-6.05	0.12	6.148
-1.08	6.13	-35.3	0.09	35.848
-0.07	0.44	-2.53	0.06	2.568
-0.01	0.09	-0.51	0.12	0.52
-1.39	8.79	-50.47	0.09	51.244
-0.3	1.97	-11.29	0.06	11.464
-0.15	1	-5.74	0.03	5.832
-0.09	0.63	-3.61	0	3.666
-0.04	0.27	-1.54	0.06	1.56
-0.03	0.27	-1.52	0.03	1.548
-0.03	0.27	-1.52	0.16	1.546
-0.02	0.18	-1.03	0.06	1.044
-0.01	0.09	-0.52	0.2	0.526
-0	0	-0.01	0.16	0.008
-0.01	0.1	-0.56	0.23	0.566
-0.02	0.21	-1.21	0.1	1.224
-0.01	0.12	-0.69	0.16	0.696
-0.01	0.11	-0.63	0.13	0.642
-0.03	0.36	-2.03	0.2	2.066
-0.01	0.18	-1.03	0.16	1.046
-0.02	0.27	-1.53	0.13	1.556
-0.01	0.19	-1.05	0.1	1.068
-0.01	0.18	-1.04	0.07	1.058
-0.01	0.18	-1.04	0.13	1.052
-0.01	0.18	-1.02	0.01	1.038
-0	0	-0.01	0.07	0.01
-0	0	-0.01	0.04	0.006
-0	0	-0	0.01	0.002
-0	0	-0	0.07	0.002
-0	0	-0	0.04	0.002
-0	0	-0	0.01	0.002
-0	0.09	-0.51	0.24	0.514
0	0	-0	0.21	0.004
0.01	1.28	-7.25	0.01	7.358
0.01	0.45	-2.53	0.24	2.57
0.01	0.36	-2.02	0.11	2.054
0.01	0.36	-2.02	0.17	2.054
0.01	0.36	-2.02	0.14	2.052
0.01	0.36	-2.02	0.11	2.052
0.02	0.36	-2.02	0.17	2.054
0.02	0.36	-2.02	0.05	2.054
0.02	0.36	-2.02	0.11	2.054
0.02	0.36	-2.02	0.08	2.054
0.02	0.36	-2.02	0.05	2.052
0.03	0.36	-2.02	0.11	2.054
0.03	0.36	-2.02	0.25	2.052
0.03	0.35	-2.02	0.05	2.052
0.03	0.35	-2.02	0.02	2.052
0.03	0.35	-2.02	0.25	2.054
0.04	0.35	-2.02	0.22	2.054
0.04	0.35	-2.02	0.18	2.052
0.04	0.35	-2.02	0.25	2.052
0.04	0.35	-2.02	0.22	2.052
0.05	0.35	-2.02	0.18	2.052
0.05	0.35	-2.02	0.15	2.054
0.05	0.35	-2.02	0.12	2.052
0.05	0.35	-2.02	0.18	2.054
0.05	0.35	-2.02	0.06	2.052
0.06	0.35	-2.02	0.22	2.054
0.06	0.35	-2.02	0.09	2.054
0.06	0.35	-2.02	0.06	2.054
0.06	0.35	-2.02	0.12	2.052
0.06	0.35	-2.02	0.09	2.052
0.07	0.35	-2.02	0.06	2.052
0.07	0.35	-2.02	0.03	2.054
0.07	0.35	-2.02	0	2.052
0.07	0.35	-2.02	0.06	2.054
0.07	0.35	-2.02	0.03	2.052
0.08	0.35	-2.02	0	2.054
0.08	0.35	-2.02	0.06	2.054
0.08	0.35	-2.02	0.2	2.052
0.08	0.35	-2.02	0	2.052
0.08	0.35	-2.02	0.23	2.052
0.09	0.35	-2.02	0.03	2.052
0.09	0.35	-2.02	0.16	2.052
0.09	0.35	-2.02	0.13	2.054
0.09	0.34	-2.02	0.2	2.052
0.09	0.34	-2.02	0.16	2.052
0.1	0.34	-2.02	0.23	2.054
0.1	0.34	-2.02	0.1	2.052
0.1	0.34	-2.02	0.16	2.054
0.1	0.34	-2.02	0.13	2.052
0.1	0.34	-2.02	0.01	2.054
0.11	0.34	-2.02	0.16	2.054
0.11	0.34	-2.02	0.04	2.054
0.11	0.34	-2.02	0.01	2.054
0.11	0.34	-2.02	0.07	2.052
0.11	0.34	-2.02	0.04	2.052
0.12	0.34	-2.02	0.01	2.052
0.12	0.34	-2.02	0.24	2.052
0.12	0.34	-2.02	0.21	2.052
0.12	0.34	-2.02	0.01	2.052
0.12	0.33	-2.02	0.24	2.054
0.13	0.33	-2.02	0.21	2.052
0.13	0.33	-2.02	0.01	2.052
0.13	0.33	-2.02	0.14	2.052
0.13	0.33	-2.02	0.21	2.052
0.13	0.33	-2.02	0.17	2.054
0.13	0.33	-2.02	0.24	2.054
0.14	0.33	-2.02	0.11	2.052
0.14	0.33	-2.02	0.08	2.054
0.11	0.25	-1.52	0.14	1.54
0.14	0.33	-2.02	0.11	2.054
0.11	0.24	-1.52	0.17	1.54
0.15	0.33	-2.02	0.05	2.052
0.15	0.32	-2.02	0.02	2.054
0.15	0.32	-2.02	0.08	2.052
0.15	0.32	-2.02	0.22	2.052
0.15	0.32	-2.02	0.11	2.052
0.16	0.32	-2.02	0.25	2.052
0.16	0.32	-2.02	0.22	2.052
0.16	0.32	-2.02	0.02	2.052
0.16	0.32	-2.02	0.25	2.052
0.16	0.32	-2.02	0.22	2.052
