771.626370	949.353756	-0.107211	-0.001100	-0.000008	0.000000	-0.121335	0.000000	0.000000	0.000000	0.000000	1778774173.552634
771.683681	949.347588	-0.106188	0.232100	-0.061739	0.000000	-0.127833	0.000000	0.000000	0.000000	0.000000	1778774175.002687
771.741220	949.341455	-0.107261	0.346500	-0.075974	0.000000	-0.130606	0.000000	0.000000	0.000000	0.000000	1778774175.163116
771.798857	949.335249	-0.113445	0.430100	-0.246524	0.000000	-0.184090	0.000000	0.000000	0.000000	0.000000	1778774175.303527
771.856083	949.328729	-0.125342	0.445500	-0.142642	0.000000	-0.208833	0.000000	0.000000	0.000000	0.000000	1778774175.452679
771.912328	949.321642	-0.141559	0.414700	-0.032565	0.000000	-0.200389	0.000000	0.000000	0.000000	0.000000	1778774175.653097
771.967376	949.313797	-0.159885	0.390500	-0.068440	0.000000	-0.221848	0.000000	0.000000	0.000000	0.000000	1778774175.802840
772.021555	949.305060	-0.177683	0.355300	0.189830	0.000000	-0.213470	0.000000	0.000000	0.000000	0.000000	1778774175.952531
772.075610	949.295353	-0.191887	0.322300	0.158601	0.000000	-0.181505	0.000000	0.000000	0.000000	0.000000	1778774176.153096
772.130341	949.284720	-0.199051	0.331100	-0.022741	0.000000	-0.187253	0.000000	0.000000	0.000000	0.000000	1778774176.353058
772.186195	949.273453	-0.196706	0.364100	0.109295	0.000000	-0.174462	0.000000	0.000000	0.000000	0.000000	1778774176.503683
772.243059	949.262121	-0.185003	0.372900	-0.127498	0.000000	-0.190582	0.000000	0.000000	0.000000	0.000000	1778774176.708097
772.300411	949.251388	-0.168673	0.397100	-0.063249	0.000000	-0.206170	0.000000	0.000000	0.000000	0.000000	1778774176.905078
772.357748	949.241624	-0.155909	0.394900	0.050849	0.000000	-0.185908	0.000000	0.000000	0.000000	0.000000	1778774177.052887
772.414942	949.232634	-0.153724	0.392700	-0.127913	0.000000	-0.200901	0.000000	0.000000	0.000000	0.000000	1778774177.231048
772.472207	949.223761	-0.162824	0.386100	-0.053330	0.000000	-0.215932	0.000000	0.000000	0.000000	0.000000	1778774177.352194
772.529713	949.214314	-0.178721	0.381700	0.084173	0.000000	-0.187245	0.000000	0.000000	0.000000	0.000000	1778774177.553225
772.587239	949.203922	-0.195917	0.375100	-0.076413	0.000000	-0.205135	0.000000	0.000000	0.000000	0.000000	1778774177.754049
772.644212	949.192615	-0.209717	0.377300	0.137790	0.000000	-0.185474	0.000000	0.000000	0.000000	0.000000	1778774177.952349
772.700069	949.180726	-0.215639	0.355300	-0.129352	0.000000	-0.190627	0.000000	0.000000	0.000000	0.000000	1778774178.153592
772.754624	949.168776	-0.211238	0.370700	-0.102373	0.000000	-0.210307	0.000000	0.000000	0.000000	0.000000	1778774178.302957
772.808141	949.157300	-0.199445	0.386100	0.041036	0.000000	-0.190683	0.000000	0.000000	0.000000	0.000000	1778774178.453117
772.861131	949.146589	-0.187805	0.403700	-0.074808	0.000000	-0.200329	0.000000	0.000000	0.000000	0.000000	1778774178.602788
772.914066	949.136529	-0.182236	0.401500	-0.057533	0.000000	-0.215063	0.000000	0.000000	0.000000	0.000000	1778774178.754159
772.967224	949.126733	-0.182096	0.401500	0.129772	0.000000	-0.192196	0.000000	0.000000	0.000000	0.000000	1778774178.902782
773.020728	949.116881	-0.182536	0.388300	-0.150680	0.000000	-0.187283	0.000000	0.000000	0.000000	0.000000	1778774179.111641
773.074723	949.106914	-0.180663	0.383900	-0.062248	0.000000	-0.203370	0.000000	0.000000	0.000000	0.000000	1778774179.253069
773.129526	949.096904	-0.177695	0.386100	0.116695	0.000000	-0.181214	0.000000	0.000000	0.000000	0.000000	1778774179.405398
773.185576	949.086838	-0.176252	0.379500	0.004674	0.000000	-0.179432	0.000000	0.000000	0.000000	0.000000	1778774179.554477
773.243173	949.076580	-0.176869	0.381700	-0.038609	0.000000	-0.204227	0.000000	0.000000	0.000000	0.000000	1778774179.753113
773.302176	949.066034	-0.178101	0.397100	0.088806	0.000000	-0.178604	0.000000	0.000000	0.000000	0.000000	1778774179.902745
773.361912	949.055281	-0.178305	0.386100	-0.120980	0.000000	-0.194211	0.000000	0.000000	0.000000	0.000000	1778774180.103898
773.421445	949.044552	-0.175996	0.394900	0.133314	0.000000	-0.189925	0.000000	0.000000	0.000000	0.000000	1778774180.305383
773.480072	949.034126	-0.170230	0.401500	0.033427	0.000000	-0.175789	0.000000	0.000000	0.000000	0.000000	1778774180.503085
773.537695	949.024221	-0.161445	0.394900	-0.096912	0.000000	-0.200949	0.000000	0.000000	0.000000	0.000000	1778774180.653013
773.594786	949.014923	-0.152581	0.403700	0.105015	0.000000	-0.183571	0.000000	0.000000	0.000000	0.000000	1778774180.802394
773.652012	949.006123	-0.147837	0.403700	0.049125	0.000000	-0.169960	0.000000	0.000000	0.000000	0.000000	1778774180.957908
773.709847	948.997510	-0.150115	0.405900	-0.042906	0.000000	-0.186699	0.000000	0.000000	0.000000	0.000000	1778774181.152705
773.768431	948.988649	-0.158632	0.401500	0.121501	0.000000	-0.164621	0.000000	0.000000	0.000000	0.000000	1778774181.303006
773.827665	948.979173	-0.168169	0.390500	-0.123004	0.000000	-0.168197	0.000000	0.000000	0.000000	0.000000	1778774181.503198
773.887333	948.969043	-0.171267	0.388300	-0.057652	0.000000	-0.181130	0.000000	0.000000	0.000000	0.000000	1778774181.652962
773.947202	948.958688	-0.163369	0.397100	0.082853	0.000000	-0.158549	0.000000	0.000000	0.000000	0.000000	1778774181.852915
774.007085	948.948817	-0.147457	0.403700	-0.130600	0.000000	-0.186483	0.000000	0.000000	0.000000	0.000000	1778774182.054162
774.066862	948.939938	-0.132738	0.408100	-0.021935	0.000000	-0.191568	0.000000	0.000000	0.000000	0.000000	1778774182.202883
774.126365	948.931993	-0.126888	0.408100	0.039883	0.000000	-0.174464	0.000000	0.000000	0.000000	0.000000	1778774182.353480
774.185194	948.924488	-0.129745	0.403700	-0.088045	0.000000	-0.199767	0.000000	0.000000	0.000000	0.000000	1778774182.553987
774.242698	948.916985	-0.135076	0.401500	0.143653	0.000000	-0.179134	0.000000	0.000000	0.000000	0.000000	1778774182.702762
774.298230	948.909438	-0.137398	0.379500	-0.083168	0.000000	-0.172206	0.000000	0.000000	0.000000	0.000000	1778774182.952870
774.351510	948.902071	-0.136606	0.383900	-0.042667	0.000000	-0.177819	0.000000	0.000000	0.000000	0.000000	1778774183.052381
774.402775	948.895024	-0.137057	0.383900	0.159502	0.000000	-0.159625	0.000000	0.000000	0.000000	0.000000	1778774183.203762
774.452586	948.888154	-0.143403	0.390500	0.051790	0.000000	-0.152787	0.000000	0.000000	0.000000	0.000000	1778774183.352199
774.501487	948.881093	-0.157007	0.392700	-0.105919	0.000000	-0.176004	0.000000	0.000000	0.000000	0.000000	1778774183.503764
774.549791	948.873446	-0.174805	0.397100	0.069342	0.000000	-0.172774	0.000000	0.000000	0.000000	0.000000	1778774183.654325
774.597592	948.865004	-0.189865	0.397100	0.029370	0.000000	-0.157311	0.000000	0.000000	0.000000	0.000000	1778774183.802953
774.644933	948.855906	-0.193716	0.386100	-0.169121	0.000000	-0.183711	0.000000	0.000000	0.000000	0.000000	1778774183.956783
774.691957	948.846681	-0.181498	0.386100	-0.022338	0.000000	-0.184082	0.000000	0.000000	0.000000	0.000000	1778774184.102612
774.738939	948.838059	-0.157549	0.390500	0.135909	0.000000	-0.159422	0.000000	0.000000	0.000000	0.000000	1778774184.202893
774.786243	948.830544	-0.134761	0.388300	0.039033	0.000000	-0.152779	0.000000	0.000000	0.000000	0.000000	1778774184.353004
774.834295	948.824029	-0.125554	0.401500	0.011373	0.000000	-0.175698	0.000000	0.000000	0.000000	0.000000	1778774184.582798
774.883646	948.817800	-0.131182	0.401500	0.106283	0.000000	-0.156242	0.000000	0.000000	0.000000	0.000000	1778774184.652934
774.934965	948.811029	-0.141814	0.405900	-0.079427	0.000000	-0.151387	0.000000	0.000000	0.000000	0.000000	1778774184.803993
774.988834	948.803338	-0.147429	0.405900	-0.095840	0.000000	-0.170604	0.000000	0.000000	0.000000	0.000000	1778774184.902780
775.045397	948.794938	-0.145594	0.408100	0.150392	0.000000	-0.159908	0.000000	0.000000	0.000000	0.000000	1778774185.102922
775.104184	948.786318	-0.139141	0.408100	0.017845	0.000000	-0.148222	0.000000	0.000000	0.000000	0.000000	1778774185.303120
775.164300	948.777899	-0.129887	0.405900	-0.102377	0.000000	-0.174755	0.000000	0.000000	0.000000	0.000000	1778774185.452838
775.224864	948.769988	-0.117220	0.401500	0.203886	0.000000	-0.137650	0.000000	0.000000	0.000000	0.000000	1778774185.652402
775.285343	948.762866	-0.100553	0.392700	0.064804	0.000000	-0.117524	0.000000	0.000000	0.000000	0.000000	1778774185.853025
775.345605	948.756786	-0.081764	0.386100	0.081005	0.000000	-0.107721	0.000000	0.000000	0.000000	0.000000	1778774186.002712
775.405693	948.751862	-0.064138	0.394900	0.137945	0.000000	-0.068085	0.000000	0.000000	0.000000	0.000000	1778774186.203090
775.465544	948.748018	-0.050908	0.383900	-0.191989	0.000000	-0.095168	0.000000	0.000000	0.000000	0.000000	1778774186.352807
775.524835	948.744997	-0.045562	0.390500	0.105248	0.000000	-0.093120	0.000000	0.000000	0.000000	0.000000	1778774186.552412
775.583067	948.742342	-0.051810	0.392700	-0.045152	0.000000	-0.092920	0.000000	0.000000	0.000000	0.000000	1778774186.753729
775.639858	948.739397	-0.070145	0.394900	-0.131408	0.000000	-0.122826	0.000000	0.000000	0.000000	0.000000	1778774186.902644
