998.297771	1000.437324	-0.637039	0.397100	0.086664	0.000000	-0.359271	0.000000	0.000000	0.000000	0.000000	1779812918.283848
998.347035	1000.400871	-0.633677	0.364100	0.284164	0.000000	-0.307566	0.000000	0.000000	0.000000	0.000000	1779812918.488938
998.396383	1000.364612	-0.627071	0.289300	-0.161452	0.000000	-0.322447	0.000000	0.000000	0.000000	0.000000	1779812918.730485
998.445896	1000.328733	-0.617472	0.300300	-0.026465	0.000000	-0.329773	0.000000	0.000000	0.000000	0.000000	1779812918.929756
998.495644	1000.293407	-0.605181	0.353100	-0.104430	0.000000	-0.335133	0.000000	0.000000	0.000000	0.000000	1779812919.136328
998.545691	1000.258786	-0.590663	0.392700	-0.064544	0.000000	-0.353869	0.000000	0.000000	0.000000	0.000000	1779812919.280022
998.596082	1000.224998	-0.574367	0.405900	0.073012	0.000000	-0.334414	0.000000	0.000000	0.000000	0.000000	1779812919.432986
998.646851	1000.192143	-0.556853	0.383900	-0.115003	0.000000	-0.341976	0.000000	0.000000	0.000000	0.000000	1779812919.630097
998.698016	1000.160289	-0.538638	0.364100	0.096229	0.000000	-0.342742	0.000000	0.000000	0.000000	0.000000	1779812919.829469
998.749579	1000.129476	-0.520283	0.361900	0.080933	0.000000	-0.331663	0.000000	0.000000	0.000000	0.000000	1779812919.980523
998.801527	1000.099713	-0.502263	0.375100	-0.040611	0.000000	-0.347165	0.000000	0.000000	0.000000	0.000000	1779812920.181104
998.853837	1000.070982	-0.485017	0.401500	0.084898	0.000000	-0.331321	0.000000	0.000000	0.000000	0.000000	1779812920.331126
998.906476	1000.043241	-0.468924	0.394900	-0.080304	0.000000	-0.319039	0.000000	0.000000	0.000000	0.000000	1779812920.530647
998.959402	1000.016428	-0.454260	0.394900	-0.032614	0.000000	-0.336189	0.000000	0.000000	0.000000	0.000000	1779812920.729519
999.012572	999.990464	-0.441239	0.381700	0.084032	0.000000	-0.311666	0.000000	0.000000	0.000000	0.000000	1779812920.929812
999.065939	999.965259	-0.430031	0.381700	-0.093658	0.000000	-0.328990	0.000000	0.000000	0.000000	0.000000	1779812921.081497
999.119456	999.940713	-0.420692	0.388300	-0.015978	0.000000	-0.338883	0.000000	0.000000	0.000000	0.000000	1779812921.230043
999.173081	999.916721	-0.413250	0.379500	0.052046	0.000000	-0.314517	0.000000	0.000000	0.000000	0.000000	1779812921.431320
999.226773	999.893177	-0.407710	0.381700	-0.120257	0.000000	-0.334918	0.000000	0.000000	0.000000	0.000000	1779812921.579999
999.280497	999.869973	-0.403997	0.388300	0.114655	0.000000	-0.324617	0.000000	0.000000	0.000000	0.000000	1779812921.732300
999.334224	999.847004	-0.402059	0.383900	-0.101293	0.000000	-0.317904	0.000000	0.000000	0.000000	0.000000	1779812921.980478
999.387930	999.824167	-0.401845	0.390500	-0.077236	0.000000	-0.325710	0.000000	0.000000	0.000000	0.000000	1779812922.081349
999.441595	999.801361	-0.403234	0.392700	0.150058	0.000000	-0.313309	0.000000	0.000000	0.000000	0.000000	1779812922.230288
999.495206	999.778490	-0.406180	0.390500	-0.103386	0.000000	-0.319933	0.000000	0.000000	0.000000	0.000000	1779812922.480448
999.548752	999.755460	-0.410543	0.392700	-0.064354	0.000000	-0.332605	0.000000	0.000000	0.000000	0.000000	1779812922.630054
999.602226	999.732184	-0.416268	0.388300	0.074999	0.000000	-0.307932	0.000000	0.000000	0.000000	0.000000	1779812922.830367
999.655623	999.708577	-0.423209	0.386100	-0.069411	0.000000	-0.318224	0.000000	0.000000	0.000000	0.000000	1779812922.980911
999.708939	999.684562	-0.431291	0.397100	-0.006907	0.000000	-0.318478	0.000000	0.000000	0.000000	0.000000	1779812923.129727
999.762172	999.660065	-0.440369	0.392700	0.118115	0.000000	-0.296596	0.000000	0.000000	0.000000	0.000000	1779812923.280085
999.815320	999.635020	-0.450307	0.379500	-0.198443	0.000000	-0.311565	0.000000	0.000000	0.000000	0.000000	1779812923.436775
999.868378	999.609370	-0.460933	0.368500	-0.187564	0.000000	-0.339559	0.000000	0.000000	0.000000	0.000000	1779812923.581608
999.921345	999.583066	-0.472108	0.372900	-0.189307	0.000000	-0.364872	0.000000	0.000000	0.000000	0.000000	1779812923.780069
999.974216	999.556069	-0.483643	0.386100	-0.298669	0.000000	-0.440369	0.000000	0.000000	0.000000	0.000000	1779812923.979836
1000.026989	999.528350	-0.495373	0.397100	-0.123191	0.000000	-0.465310	0.000000	0.000000	0.000000	0.000000	1779812924.130971
1000.079657	999.499893	-0.507103	0.392700	0.041104	0.000000	-0.437677	0.000000	0.000000	0.000000	0.000000	1779812924.334514
1000.132220	999.470691	-0.518707	0.405900	-0.146335	0.000000	-0.469986	0.000000	0.000000	0.000000	0.000000	1779812924.529991
1000.184672	999.440749	-0.529959	0.392700	-0.058770	0.000000	-0.485100	0.000000	0.000000	0.000000	0.000000	1779812924.686176
1000.237012	999.410085	-0.540746	0.383900	-0.178411	0.000000	-0.502856	0.000000	0.000000	0.000000	0.000000	1779812924.830547
1000.289240	999.378725	-0.550962	0.392700	-0.098848	0.000000	-0.566114	0.000000	0.000000	0.000000	0.000000	1779812925.081869
1000.341355	999.346704	-0.560462	0.392700	0.069325	0.000000	-0.549314	0.000000	0.000000	0.000000	0.000000	1779812925.230208
1000.393360	999.314066	-0.569244	0.397100	-0.037050	0.000000	-0.556603	0.000000	0.000000	0.000000	0.000000	1779812925.430019
1000.445257	999.280857	-0.577170	0.416900	0.167596	0.000000	-0.532838	0.000000	0.000000	0.000000	0.000000	1779812925.629994
1000.497050	999.247133	-0.584293	0.403700	0.063302	0.000000	-0.517636	0.000000	0.000000	0.000000	0.000000	1779812925.780880
1000.548745	999.212946	-0.590534	0.397100	-0.083469	0.000000	-0.550714	0.000000	0.000000	0.000000	0.000000	1779812925.979178
1000.600348	999.178355	-0.596018	0.399300	0.092057	0.000000	-0.525656	0.000000	0.000000	0.000000	0.000000	1779812926.179799
1000.651863	999.143412	-0.600690	0.401500	-0.102773	0.000000	-0.549928	0.000000	0.000000	0.000000	0.000000	1779812926.379778
1000.703297	999.108172	-0.604655	0.419100	-0.024984	0.000000	-0.553205	0.000000	0.000000	0.000000	0.000000	1779812926.530095
1000.754655	999.072684	-0.607974	0.412500	0.017761	0.000000	-0.531893	0.000000	0.000000	0.000000	0.000000	1779812926.730583
1000.805942	999.036993	-0.610722	0.403700	-0.123992	0.000000	-0.560625	0.000000	0.000000	0.000000	0.000000	1779812926.880113
1000.857161	999.001140	-0.612959	0.403700	0.146431	0.000000	-0.534511	0.000000	0.000000	0.000000	0.000000	1779812927.079842
1000.908316	998.965161	-0.614794	0.394900	-0.145850	0.000000	-0.536578	0.000000	0.000000	0.000000	0.000000	1779812927.279590
1000.959408	998.929086	-0.616303	0.397100	-0.041818	0.000000	-0.550749	0.000000	0.000000	0.000000	0.000000	1779812927.429993
1001.010437	998.892940	-0.617551	0.394900	0.089285	0.000000	-0.522825	0.000000	0.000000	0.000000	0.000000	1779812927.630033
1001.061403	998.856743	-0.618616	0.394900	-0.096518	0.000000	-0.546425	0.000000	0.000000	0.000000	0.000000	1779812927.832148
1001.112302	998.820512	-0.619566	0.412500	0.068095	0.000000	-0.541657	0.000000	0.000000	0.000000	0.000000	1779812928.030828
1001.163131	998.784258	-0.620484	0.403700	0.031347	0.000000	-0.525785	0.000000	0.000000	0.000000	0.000000	1779812928.179843
