7495800.951000	-242934.672000	-2.417873	2.777778	0.000000	1639677930.932815	
7495800.556000	-242934.982000	-2.417594	2.777778	0.001459	1639677931.113579	
7495800.146000	-242935.317000	-2.417178	2.777778	0.002062	1639677931.304183	
7495799.756000	-242935.640000	-2.416796	2.777778	0.001980	1639677931.486483	
7495799.330000	-242935.995000	-2.416342	2.777778	0.002149	1639677931.686113	
7495798.909000	-242936.349000	-2.415857	2.777778	0.002315	1639677931.884132	
7495798.477000	-242936.713000	-2.415361	2.777778	0.002305	1639677932.087498	
7495798.079000	-242937.047000	-2.414906	2.777778	0.002299	1639677932.274546	
7495797.655000	-242937.406000	-2.414402	2.777778	0.002381	1639677932.474551	
7495797.241000	-242937.757000	-2.413922	2.777778	0.002321	1639677932.669947	
7495796.860000	-242938.083000	-2.413471	2.777778	0.002361	1639677932.850464	
7495796.453000	-242938.432000	-2.413226	2.777778	0.001200	1639677933.043475	
7495796.033000	-242938.792000	-2.413179	2.777778	0.000223	1639677933.242618	
7495795.610000	-242939.154000	-2.413276	2.777778	-0.000457	1639677933.443048	
7495795.179000	-242939.524000	-2.413508	2.777778	-0.001072	1639677933.647540	
7495794.708000	-242939.930000	-2.413836	2.777778	-0.001385	1639677933.871400	
7495794.311000	-242940.271000	-2.414391	2.777778	-0.002784	1639677934.059804	
7495793.888000	-242940.635000	-2.415331	2.777778	-0.004422	1639677934.260704	
7495793.422000	-242941.034000	-2.417084	2.777778	-0.007501	1639677934.481557	
7495792.942000	-242941.449000	-2.419219	2.777778	-0.008832	1639677934.709986	
7495792.437000	-242941.881000	-2.422326	2.777778	-0.012272	1639677934.949230	
7495792.054000	-242942.207000	-2.424873	2.777778	-0.013292	1639677935.130295	
7495791.667000	-242942.534000	-2.427557	2.777778	-0.013905	1639677935.312690	
7495791.284000	-242942.857000	-2.430344	2.777778	-0.014601	1639677935.493056	
7495790.894000	-242943.184000	-2.433415	2.777778	-0.015838	1639677935.676278	
7495790.488000	-242943.522000	-2.436862	2.777778	-0.017126	1639677935.866459	
7495790.088000	-242943.853000	-2.440554	2.777778	-0.018664	1639677936.053368	
7495789.682000	-242944.186000	-2.444619	2.777778	-0.020319	1639677936.242402	
7495789.267000	-242944.524000	-2.449089	2.777778	-0.021919	1639677936.435084	
7495788.844000	-242944.866000	-2.453851	2.777778	-0.022976	1639677936.630910	
7495788.408000	-242945.215000	-2.459199	2.777778	-0.025132	1639677936.831962	
7495787.952000	-242945.575000	-2.465077	2.777778	-0.026552	1639677937.041114	
