Time [s], Analyzer Name, Decoded Protocol Result
0.013215416666667,SENT (SAE J2716),Status nibble: 4
0.013241000000000,SENT (SAE J2716),Fast channel data: 3
0.013265000000000,SENT (SAE J2716),Fast channel data: 8
0.013297000000000,SENT (SAE J2716),Fast channel data: 12
0.013335416666667,SENT (SAE J2716),Fast channel data: 10
0.013370625000000,SENT (SAE J2716),Fast channel data: 8
0.013402583333333,SENT (SAE J2716),Fast channel data: 15
0.013445833333333,SENT (SAE J2716),CRC data: 10
0.013481000000000,SENT (SAE J2716),Pause pulse length: 71
0.013593958333333,SENT (SAE J2716),Sync pulse: 
0.013683541666667,SENT (SAE J2716),Status nibble: 4
0.013709166666667,SENT (SAE J2716),Fast channel data: 3
0.013733166666667,SENT (SAE J2716),Fast channel data: 9
0.013766750000000,SENT (SAE J2716),Fast channel data: 0
0.013785916666667,SENT (SAE J2716),Fast channel data: 2
0.013808333333333,SENT (SAE J2716),Fast channel data: 9
0.013841958333333,SENT (SAE J2716),Fast channel data: 15
0.013885166666667,SENT (SAE J2716),CRC data: 14
0.013926750000000,SENT (SAE J2716),Pause pulse length: 85
0.014062083333333,SENT (SAE J2716),Sync pulse: 
0.014151708333333,SENT (SAE J2716),Status nibble: 4
0.014177291666667,SENT (SAE J2716),Fast channel data: 3
0.014201291666667,SENT (SAE J2716),Fast channel data: 9
0.014234875000000,SENT (SAE J2716),Fast channel data: 4
0.014260500000000,SENT (SAE J2716),Fast channel data: 11
0.014297291666667,SENT (SAE J2716),Fast channel data: 9
0.014330916666667,SENT (SAE J2716),Fast channel data: 15
0.014374083333333,SENT (SAE J2716),CRC data: 6
0.014402916666667,SENT (SAE J2716),Pause pulse length: 80
0.014530208333333,SENT (SAE J2716),Sync pulse: 
0.014619833333333,SENT (SAE J2716),Status nibble: 4
0.014645416666667,SENT (SAE J2716),Fast channel data: 3
0.014669416666667,SENT (SAE J2716),Fast channel data: 9
0.014703000000000,SENT (SAE J2716),Fast channel data: 8
0.014735041666667,SENT (SAE J2716),Fast channel data: 3
0.014759041666667,SENT (SAE J2716),Fast channel data: 10
0.014794250000000,SENT (SAE J2716),Fast channel data: 15
0.014837416666667,SENT (SAE J2716),CRC data: 8
0.014869458333333,SENT (SAE J2716),Pause pulse length: 81
0.014998375000000,SENT (SAE J2716),Sync pulse: 
0.015087958333333,SENT (SAE J2716),Status nibble: 8
0.015119958333333,SENT (SAE J2716),Fast channel data: 3
0.015143916666667,SENT (SAE J2716),Fast channel data: 9
0.015177541666667,SENT (SAE J2716),Fast channel data: 11
0.015214333333333,SENT (SAE J2716),Fast channel data: 11
0.015251125000000,SENT (SAE J2716),Fast channel data: 10
0.015286333333333,SENT (SAE J2716),Fast channel data: 15
0.015329541666667,SENT (SAE J2716),CRC data: 6
0.015358333333333,SENT (SAE J2716),Pause pulse length: 68
0.015466458333333,SENT (SAE J2716),Sync pulse: 
0.015556041666667,SENT (SAE J2716),Status nibble: 4
0.015581625000000,SENT (SAE J2716),Fast channel data: 3
