7989969.287000	-205108.289000	-1.817355	2.777778	0.000000	1642699453.318151	
7989969.164000	-205108.779000	-1.817082	2.777778	0.001420	1642699453.500024	
7989969.043000	-205109.256000	-1.819865	2.777778	-0.014847	1642699453.677182	
7989968.921000	-205109.730000	-1.825750	2.777778	-0.031549	1642699453.853384	
7989968.794000	-205110.209000	-1.835014	2.777778	-0.049036	1642699454.031782	
7989968.660000	-205110.694000	-1.847940	2.777778	-0.067334	1642699454.212924	
7989968.522000	-205111.164000	-1.864011	2.777778	-0.085906	1642699454.389266	
7989968.374000	-205111.639000	-1.883936	2.777778	-0.104747	1642699454.568375	
7989968.216000	-205112.109000	-1.907393	2.777778	-0.123545	1642699454.746880	
7989968.046000	-205112.573000	-1.934377	2.777778	-0.142371	1642699454.924778	
7989967.864000	-205113.032000	-1.964872	2.777778	-0.160721	1642699455.102534	
7989967.667000	-205113.484000	-1.998734	2.777778	-0.178363	1642699455.280037	
7989967.454000	-205113.929000	-2.028993	2.777778	-0.159631	1642699455.457643	
7989967.179000	-205114.537000	-2.024734	2.777778	0.016754	1642699455.697871	
7989966.934000	-205115.091000	-2.025373	2.777778	-0.002768	1642699455.915943	
7989966.672000	-205115.634000	-2.031834	2.777778	-0.028126	1642699456.132989	
7989966.464000	-205116.164000	-2.032835	2.777778	-0.004612	1642699456.337956	
7989966.222000	-205116.607000	-2.034417	2.777778	-0.008227	1642699456.519681	
7989965.981000	-205117.076000	-2.033222	2.777778	0.005950	1642699456.709507	
7989965.766000	-205117.566000	-2.035079	2.777778	-0.009110	1642699456.902141	
7989965.512000	-205118.093000	-2.033509	2.777778	0.007046	1642699457.112747	
7989965.239000	-205118.733000	-2.038915	2.777778	-0.020392	1642699457.363233	
7989965.020000	-205119.214000	-2.041461	2.777778	-0.012646	1642699457.553496	
7989964.776000	-205119.747000	-2.040386	2.777778	0.004811	1642699457.764526	
7989964.544000	-205120.226000	-2.041382	2.777778	-0.004909	1642699457.956128	
7989964.260000	-205120.757000	-2.040682	2.777778	0.003052	1642699458.172912	
7989964.021000	-205121.266000	-2.044356	2.777778	-0.017152	1642699458.375346	
7989963.751000	-205121.784000	-2.045298	2.777778	-0.004232	1642699458.585638	
7989963.468000	-205122.400000	-2.042547	2.777778	0.010653	1642699458.829681	
7989963.197000	-205122.967000	-2.049736	2.777778	-0.030020	1642699459.055918	
7989962.905000	-205123.550000	-2.051917	2.777778	-0.008781	1642699459.290651	
7989962.603000	-205124.175000	-2.056307	2.777778	-0.016600	1642699459.540541	
7989962.380000	-205124.627000	-2.059680	2.777778	-0.017565	1642699459.721987	
7989962.096000	-205125.163000	-2.059133	2.777778	0.002368	1642699459.940360	
7989961.823000	-205125.750000	-2.059850	2.777778	-0.002908	1642699460.173416	
7989961.595000	-205126.174000	-2.063835	2.777778	-0.021728	1642699460.346725	
7989961.373000	-205126.590000	-2.059554	2.777778	0.023831	1642699460.516476	
7989961.155000	-205127.020000	-2.030042	2.777778	0.159325	1642699460.690033	
7989960.936000	-205127.450000	-2.067156	2.777778	-0.199214	1642699460.863754	
7989960.606000	-205128.047000	-2.070390	2.777778	-0.012444	1642699461.109322	
7989960.281000	-205128.694000	-2.075736	2.777778	-0.019379	1642699461.369977	
7989960.019000	-205129.164000	-2.074841	2.777778	0.004365	1642699461.563690	
7989959.767000	-205129.630000	-2.074182	2.777778	0.003265	1642699461.754409	
7989959.489000	-205130.118000	-2.072217	2.777778	0.009182	1642699461.956595	
7989959.289000	-205130.458000	-2.116106	2.777778	-0.284158	1642699462.098602	
7989959.090000	-205130.797000	-2.068996	2.777778	0.304790	1642699462.240115	
7989958.863000	-205131.272000	-2.069522	2.777778	-0.002626	1642699462.429638	
7989958.647000	-205131.746000	-2.071878	2.777778	-0.011870	1642699462.617161	
7989958.430000	-205132.215000	-2.072416	2.777778	-0.002734	1642699462.803198	
7989958.167000	-205132.651000	-2.077617	2.777778	-0.026805	1642699462.986503	
7989957.933000	-205133.093000	-2.075765	2.777778	0.009720	1642699463.166546	
7989957.678000	-205133.543000	-2.078763	2.777778	-0.015215	1642699463.352748	
7989957.443000	-205133.965000	-2.082618	2.777778	-0.020948	1642699463.526635	
7989957.216000	-205134.368000	-2.082735	2.777778	-0.000667	1642699463.693148	
7989956.918000	-205135.030000	-2.081897	2.777778	0.003030	1642699463.954501	
7989956.731000	-205135.374000	-2.060579	2.777778	0.141962	1642699464.095456	
7989956.544000	-205135.719000	-2.080511	2.777778	-0.132544	1642699464.236727	
7989956.205000	-205136.386000	-2.084293	2.777778	-0.013269	1642699464.506081	
7989955.889000	-205136.872000	-2.087982	2.777778	-0.016704	1642699464.714773	
7989955.647000	-205137.314000	-2.084540	2.777778	0.017928	1642699464.896181	
7989955.371000	-205137.787000	-2.088650	2.777778	-0.019699	1642699465.093330	
7989955.115000	-205138.310000	-2.091108	2.777778	-0.011079	1642699465.302956	
7989954.881000	-205138.763000	-2.089117	2.777778	0.010252	1642699465.486508	
7989954.607000	-205139.260000	-2.092521	2.777778	-0.015745	1642699465.690817	
7989954.418000	-205139.601000	-2.071509	2.777778	0.140540	1642699465.831172	
7989954.233000	-205139.933000	-2.090697	2.777778	-0.131755	1642699465.967995	
7989953.955000	-205140.425000	-2.093435	2.777778	-0.012721	1642699466.171434	
7989953.680000	-205140.904000	-2.095119	2.777778	-0.008000	1642699466.370272	
7989953.394000	-205141.441000	-2.092538	2.777778	0.011133	1642699466.589301	
7989953.097000	-205141.985000	-2.093803	2.777778	-0.005360	1642699466.812427	
7989952.815000	-205142.503000	-2.095025	2.777778	-0.005436	1642699467.024750	
7989952.513000	-205143.039000	-2.095536	2.777778	-0.002179	1642699467.246230	
7989952.212000	-205143.548000	-2.096267	2.777778	-0.003247	1642699467.459112	
7989952.005000	-205143.906000	-2.094421	2.777778	0.011718	1642699467.607985	
7989951.804000	-205144.255000	-2.093712	2.777778	0.004619	1642699467.752973	
7989951.499000	-205144.788000	-2.094806	2.777778	-0.004676	1642699467.974048	
7989951.198000	-205145.305000	-2.093847	2.777778	0.004208	1642699468.189414	
7989950.895000	-205145.879000	-2.095955	2.777778	-0.008524	1642699468.423077	
7989950.531000	-205146.513000	-2.098551	2.777778	-0.009320	1642699468.686260	
7989950.254000	-205147.024000	-2.102888	2.777778	-0.019586	1642699468.895509	
7989949.850000	-205147.648000	-2.101314	2.777778	0.005560	1642699469.163121	
7989949.549000	-205148.146000	-2.101730	2.777778	-0.001876	1642699469.372604	
7989949.220000	-205148.676000	-2.102683	2.777778	-0.004010	1642699469.597176	
7989948.855000	-205149.258000	-2.100449	2.777778	0.008535	1642699469.844491	
7989948.575000	-205149.682000	-2.100498	2.777778	-0.000251	1642699470.027410	
7989948.297000	-205150.217000	-2.095582	2.777778	0.021400	1642699470.244460	
7989948.000000	-205150.779000	-2.088378	2.777778	0.029738	1642699470.473295	
7989947.795000	-205151.139000	-2.091329	2.777778	-0.018696	1642699470.622435	
7989947.594000	-205151.490000	-2.087598	2.777778	0.024208	1642699470.768046	
7989947.303000	-205152.114000	-2.088860	2.777778	-0.004811	1642699471.015913	
7989947.006000	-205152.657000	-2.088727	2.777778	0.000564	1642699471.238723	
7989946.712000	-205153.228000	-2.087346	2.777778	0.005647	1642699471.469931	
7989946.423000	-205153.739000	-2.085810	2.777778	0.006864	1642699471.681273	
7989946.233000	-205154.092000	-2.052400	2.777778	0.215377	1642699471.825592	
7989946.048000	-205154.437000	-2.086589	2.777778	-0.225355	1642699471.966521	
7989945.768000	-205154.933000	-2.087944	2.777778	-0.006245	1642699472.171568	
7989945.425000	-205155.540000	-2.085827	2.777778	0.007968	1642699472.422563	
7989945.226000	-205155.916000	-2.041734	2.777778	0.265643	1642699472.575712	
7989945.038000	-205156.275000	-2.080423	2.777778	-0.245548	1642699472.721601	
7989944.861000	-205156.626000	-2.017070	2.777778	0.400216	1642699472.863118	
7989944.693000	-205156.960000	-2.076417	2.777778	-0.394804	1642699472.997712	
7989944.512000	-205157.310000	-2.033182	2.777778	0.280436	1642699473.139563	
7989944.341000	-205157.642000	-2.073167	2.777778	-0.273987	1642699473.274005	
7989943.990000	-205158.291000	-2.070796	2.777778	0.008434	1642699473.539626	
7989943.818823	-205158.630505	-2.021650	2.777778	0.327113	1642699473.676504	
7989943.652000	-205158.961000	-2.070837	2.777778	-0.335574	1642699473.809781	
7989943.331000	-205159.570000	-2.072394	2.777778	-0.005938	1642699474.057612	
7989942.993000	-205160.203000	-2.075669	2.777778	-0.011980	1642699474.315944	
7989942.815000	-205160.550000	-2.029652	2.777778	0.300367	1642699474.456341	
7989942.646000	-205160.879000	-2.074230	2.777778	-0.306414	1642699474.589493	
7989942.327000	-205161.531000	-2.074499	2.777778	-0.000971	1642699474.850801	
7989942.133000	-205161.905000	-2.037102	2.777778	0.228914	1642699475.002476	
7989941.943000	-205162.270000	-2.075438	2.777778	-0.239846	1642699475.150613	
7989941.748000	-205162.611000	-2.097004	2.777778	-0.143129	1642699475.292028	
7989941.564000	-205162.933000	-2.076835	2.777778	0.141796	1642699475.425539	
7989941.375000	-205163.313000	-2.009356	2.777778	0.395385	1642699475.578325	
7989941.196000	-205163.675000	-2.072307	2.777778	-0.388402	1642699475.723707	
7989940.932000	-205164.212000	-2.073822	2.777778	-0.006644	1642699475.939126	
7989940.586000	-205164.825000	-2.078480	2.777778	-0.017370	1642699476.192532	
7989940.305000	-205165.309000	-2.080659	2.777778	-0.010222	1642699476.394009	
7989940.105000	-205165.701000	-2.022505	2.777778	0.333898	1642699476.552435	
7989939.904000	-205166.093000	-2.085263	2.777778	-0.357857	1642699476.711025	
7989939.640000	-205166.614000	-2.091362	2.777778	-0.027403	1642699476.921290	
7989939.461000	-205166.950000	-2.048195	2.777778	0.289288	1642699477.058345	
7989939.285000	-205167.277000	-2.095162	2.777778	-0.320549	1642699477.192033	
7989939.042000	-205167.697000	-2.094241	2.777778	0.004983	1642699477.366716	
7989938.800000	-205168.117000	-2.096276	2.777778	-0.011016	1642699477.541219	
7989938.508000	-205168.644000	-2.065830	2.777778	0.131880	1642699477.758115	
7989938.216000	-205169.171000	-2.099252	2.777778	-0.144601	1642699477.975011	
7989937.886000	-205169.748000	-2.099440	2.777778	-0.000745	1642699478.214304	
7989937.531000	-205170.363000	-2.101718	2.777778	-0.008419	1642699478.469942	
7989937.200000	-205170.946000	-2.104328	2.777778	-0.010220	1642699478.711290	
7989936.852000	-205171.546000	-2.105719	2.777778	-0.005264	1642699478.960992	
7989936.656000	-205171.875000	-2.110528	2.777778	-0.032952	1642699479.098857	
7989936.464000	-205172.195000	-2.110379	2.777778	0.001046	1642699479.233202	
7989936.139000	-205172.805000	-2.109772	2.777778	0.002308	1642699479.482025	
7989935.800000	-205173.450000	-2.107469	2.777778	0.008294	1642699479.744343	
7989935.427000	-205174.090000	-2.110358	2.777778	-0.010235	1642699480.011018	
7989935.119000	-205174.625000	-2.109216	2.777778	0.004856	1642699480.233254	
7989934.753000	-205175.232000	-2.112864	2.777778	-0.013511	1642699480.488424	
7989934.450000	-205175.740000	-2.114855	2.777778	-0.008836	1642699480.701364	
7989934.101000	-205176.298000	-2.109327	2.777778	0.022045	1642699480.938299	
7989933.719000	-205176.934000	-2.115309	2.777778	-0.021162	1642699481.205384	
7989933.405000	-205177.494000	-2.112938	2.777778	0.009695	1642699481.436513	
7989933.055000	-205178.072000	-2.116173	2.777778	-0.012569	1642699481.679769	
7989932.804000	-205178.516000	-2.114724	2.777778	0.007460	1642699481.863382	
7989932.580000	-205178.883000	-2.122142	2.777778	-0.045262	1642699482.018167	
7989932.365000	-205179.233000	-2.119091	2.777778	0.019497	1642699482.166041	
7989932.002000	-205179.849000	-2.118432	2.777778	0.002420	1642699482.423441	
7989931.627000	-205180.437000	-2.121329	2.777778	-0.010905	1642699482.674506	
7989931.384000	-205180.938000	-2.124100	2.777778	-0.013060	1642699482.874962	
7989931.036000	-205181.488000	-2.124175	2.777778	-0.000305	1642699483.109267	
7989930.737000	-205181.977000	-2.120757	2.777778	0.015655	1642699483.315608	
7989930.392000	-205182.483000	-2.122790	2.777778	-0.008717	1642699483.536080	
7989930.047000	-205183.042000	-2.120888	2.777778	0.007601	1642699483.772561	
7989929.841000	-205183.364000	-2.151369	2.777778	-0.206334	1642699483.910173	
7989929.639000	-205183.677000	-2.128804	2.777778	0.157687	1642699484.044281	
7989929.432000	-205184.009000	-2.128379	2.777778	0.002849	1642699484.185129	
7989929.229000	-205184.333000	-2.134633	2.777778	-0.042909	1642699484.322772	
7989928.846000	-205184.957000	-2.136439	2.777778	-0.006475	1642699484.586352	
7989928.533000	-205185.464000	-2.139755	2.777778	-0.014610	1642699484.800852	
7989928.268000	-205185.935000	-2.141381	2.777778	-0.007895	1642699484.995407	
7989927.862000	-205186.553000	-2.143193	2.777778	-0.006433	1642699485.261603	
7989927.542000	-205187.069000	-2.151186	2.777778	-0.034545	1642699485.480184	
7989927.314000	-205187.410000	-2.163010	2.777778	-0.075517	1642699485.627856	
7989927.097000	-205187.735000	-2.156746	2.777778	0.042050	1642699485.768540	
7989926.734000	-205188.237000	-2.158607	2.777778	-0.007884	1642699485.991558	
7989926.420000	-205188.678000	-2.161655	2.777778	-0.014781	1642699486.186449	
7989926.065000	-205189.148000	-2.159291	2.777778	0.010536	1642699486.398490	
7989925.731000	-205189.642000	-2.160540	2.777778	-0.005498	1642699486.613164	
7989925.494000	-205190.004000	-2.146955	2.777778	0.082229	1642699486.768929	
