999.994000	1000.005000	-0.577545	2.777778	1.292497	1779212639.254441
1000.090827	999.951886	-0.429028	2.777778	0.439919	1779212639.294199
1000.184296	999.913446	-0.362478	2.777778	0.226514	1779212639.330582
1000.279444	999.878070	-0.360287	2.777778	0.007555	1779212639.367126
1000.373000	999.840000	-0.422177	2.777778	-0.211260	1779212639.403488
1000.472594	999.789783	-0.502977	2.777778	-0.248311	1779212639.443641
1000.569569	999.734559	-0.521905	2.777778	-0.059295	1779212639.483816
1000.667079	999.680557	-0.479084	2.777778	0.133656	1779212639.523944
1000.759000	999.638000	-0.386307	2.777778	0.310220	1779212639.560410
1000.847632	999.591455	-0.556492	2.777778	-0.536728	1779212639.596449
1000.922871	999.540433	-0.620927	2.777778	-0.243171	1779212639.629176
1000.997213	999.487491	-0.602665	2.777778	0.069919	1779212639.662032
1001.065000	999.444000	-0.516864	2.777778	0.356903	1779212639.691026
1001.163447	999.389386	-0.505847	2.777778	0.034237	1779212639.731555
1001.252739	999.339804	-0.510267	2.777778	-0.015147	1779212639.768323
1001.350246	999.284074	-0.531042	2.777778	-0.064653	1779212639.808755
1001.437000	999.231000	-0.564384	2.777778	-0.114245	1779212639.845367
1001.513376	999.180661	-0.601439	2.777778	-0.140844	1779212639.878297
1001.588280	999.128691	-0.606169	2.777778	-0.018154	1779212639.911118
1001.663724	999.077616	-0.578518	2.777778	0.105826	1779212639.943916
1001.741000	999.030000	-0.518492	2.777778	0.227455	1779212639.976593
1001.837588	998.973443	-0.540568	2.777778	-0.068924	1779212640.016887
1001.924330	998.920683	-0.550718	2.777778	-0.034974	1779212640.053437
1002.010795	998.867448	-0.551419	2.777778	-0.002415	1779212640.089991
1002.097000	998.815000	-0.542676	2.777778	0.030313	1779212640.126317
1002.176565	998.766625	-0.547621	2.777778	-0.018582	1779212640.159839
1002.255351	998.718174	-0.555613	2.777778	-0.030236	1779212640.193136
1002.333669	998.668977	-0.566653	2.777778	-0.041752	1779212640.226431
1002.403000	998.624000	-0.578998	2.777778	-0.052235	1779212640.256183
1002.484955	998.565134	-0.667052	2.777778	-0.296428	1779212640.292508
1002.562558	998.499587	-0.731699	2.777778	-0.219164	1779212640.329077
1002.636730	998.429873	-0.773286	2.777778	-0.142030	1779212640.365723
1002.702000	998.365000	-0.791404	2.777778	-0.068801	1779212640.398852
1002.773887	998.292371	-0.798827	2.777778	-0.025416	1779212640.435640
1002.843625	998.215815	-0.877690	2.777778	-0.260483	1779212640.472921
1002.902938	998.133056	-1.034974	2.777778	-0.495640	1779212640.509576
1002.944000	998.042000	-1.275945	2.777778	-0.701212	1779212640.545535
1002.978274	997.933901	-1.260641	2.777778	0.047200	1779212640.586359
1003.008070	997.835337	-1.303045	2.777778	-0.143148	1779212640.623429
1003.030748	997.735681	-1.400826	2.777778	-0.323120	1779212640.660222
1003.041000	997.635000	-1.555348	2.777778	-0.490793	1779212640.696654
1003.036135	997.533084	-1.666754	2.777778	-0.365027	1779212640.733386
1003.022746	997.432104	-1.730343	2.777778	-0.215112	1779212640.770057
1003.005278	997.331408	-1.746837	2.777778	-0.056425	1779212640.806849
1002.990000	997.241000	-1.721804	2.777778	0.095265	1779212640.839857
1002.971953	997.140602	-1.775446	2.777778	-0.182015	1779212640.876580
1002.951375	997.051157	-1.817392	2.777778	-0.158614	1779212640.909621
1002.927314	996.962546	-1.853499	2.777778	-0.136771	1779212640.942676
1002.900000	996.875000	-1.883927	2.777778	-0.115611	1779212640.975691
1002.866268	996.778322	-1.931087	2.777778	-0.159825	1779212641.012553
1002.829143	996.682865	-1.947024	2.777778	-0.054409	1779212641.049425
1002.791988	996.587419	-1.931709	2.777778	0.052289	1779212641.086297
1002.761000	996.501000	-1.891114	2.777778	0.153544	1779212641.119348
1002.724070	996.407063	-1.996852	2.777778	-0.351431	1779212641.155684
1002.683639	996.325732	-2.062614	2.777778	-0.248191	1779212641.188382
1002.638919	996.246391	-2.100849	2.777778	-0.145891	1779212641.221169
1002.592000	996.168000	-2.112223	2.777778	-0.043546	1779212641.254059
1002.538284	996.069972	-2.042250	2.777778	0.215686	1779212641.294300
1002.493247	995.978298	-2.019188	2.777778	0.078862	1779212641.331070
1002.448541	995.886426	-2.034720	2.777778	-0.053155	1779212641.367852
1002.401000	995.796000	-2.088982	2.777778	-0.183800	1779212641.404630
1002.342538	995.699222	-2.119754	2.777778	-0.094971	1779212641.445333
1002.289838	995.610434	-2.082573	2.777778	0.125373	1779212641.482504
1002.239772	995.509710	-1.967901	2.777778	0.342738	1779212641.522996
1002.208000	995.413000	-1.795300	2.777778	0.535589	1779212641.559643
1002.186428	995.323920	-1.816261	2.777778	-0.079875	1779212641.592638
1002.164993	995.234303	-1.786175	2.777778	0.113785	1779212641.625811
1002.148675	995.144112	-1.704302	2.777778	0.303017	1779212641.658807
1002.142000	995.053000	-1.569860	2.777778	0.475629	1779212641.691695
1002.152392	994.954022	-1.380039	2.777778	0.588625	1779212641.727523
1002.174641	994.866392	-1.275094	2.777778	0.385893	1779212641.760071
1002.203591	994.779906	-1.230523	2.777778	0.169408	1779212641.792904
1002.234000	994.694000	-1.244052	2.777778	-0.051913	1779212641.825710
1002.273368	994.600408	-1.102025	2.777778	0.455276	1779212641.862263
1002.325469	994.511931	-0.978041	2.777778	0.399858	1779212641.899227
1002.387661	994.429910	-0.867997	2.777778	0.358050	1779212641.936283
1002.450000	994.362000	-0.777059	2.777778	0.332457	1779212641.969469
1002.534473	994.290041	-0.653181	2.777778	0.372481	1779212642.009418
1002.617171	994.231478	-0.586706	2.777778	0.225688	1779212642.045898
1002.702701	994.176474	-0.563615	2.777778	0.079309	1779212642.082506
1002.780000	994.127000	-0.579442	2.777778	-0.060285	1779212642.115546
1002.861141	994.065658	-0.690538	2.777778	-0.365125	1779212642.152164
1002.932753	994.006641	-0.668505	2.777778	0.082910	1779212642.185571
1003.007465	993.954531	-0.527675	2.777778	0.496000	1779212642.218364
1003.090000	993.919000	-0.262895	2.777778	0.800817	1779212642.250713
1003.184404	993.886399	-0.394255	2.777778	-0.431415	1779212642.286668
1003.275671	993.844274	-0.459231	2.777778	-0.222495	1779212642.322855
1003.365884	993.799083	-0.458471	2.777778	0.002636	1779212642.359178
1003.448000	993.761000	-0.401790	2.777778	0.215754	1779212642.391764
1003.549179	993.714925	-0.445471	2.777778	-0.136658	1779212642.431788
1003.640169	993.670863	-0.450942	2.777778	-0.018939	1779212642.468183
1003.731572	993.627816	-0.423777	2.777778	0.093829	1779212642.504554
1003.825000	993.589000	-0.363945	2.777778	0.204109	1779212642.540976
1003.918234	993.549153	-0.428603	2.777778	-0.219599	1779212642.577477
1004.001194	993.510350	-0.438596	2.777778	-0.038170	1779212642.610448
1004.084557	993.472655	-0.402909	2.777778	0.135687	1779212642.643384
1004.170000	993.440000	-0.321416	2.777778	0.302264	1779212642.676313
1004.274537	993.399236	-0.410556	2.777778	-0.271203	1779212642.716707
1004.376873	993.352266	-0.439905	2.777778	-0.090978	1779212642.757243
1004.479237	993.305339	-0.409674	2.777778	0.093689	1779212642.797781
1004.574000	993.268000	-0.330326	2.777778	0.266192	1779212642.834449
1004.668798	993.231402	-0.400633	2.777778	-0.237586	1779212642.871032
1004.752355	993.194611	-0.422137	2.777778	-0.082250	1779212642.903899
1004.835865	993.157668	-0.404113	2.777778	0.068971	1779212642.936773
1004.921000	993.124000	-0.346546	2.777778	0.216627	1779212642.969731
1005.014389	993.084352	-0.441533	2.777778	-0.316655	1779212643.006255
1005.105743	993.038861	-0.471465	2.777778	-0.102296	1779212643.042995
1005.197197	992.993601	-0.436585	2.777778	0.119075	1779212643.079729
1005.282000	992.958000	-0.349576	2.777778	0.319748	1779212643.112840
1005.373971	992.919733	-0.429677	2.777778	-0.274345	1779212643.148701
1005.464281	992.876439	-0.455079	2.777778	-0.088540	1779212643.184755
1005.545571	992.837476	-0.431281	2.777778	0.092135	1779212643.217208
1005.628000	992.802000	-0.363207	2.777778	0.259515	1779212643.249514
1005.731500	992.758905	-0.430270	2.777778	-0.206379	1779212643.289874
1005.832161	992.709885	-0.471725	2.777778	-0.128872	1779212643.330181
1005.931501	992.657935	-0.487640	2.777778	-0.049645	1779212643.370538
1006.022000	992.610000	-0.480064	2.777778	0.025884	1779212643.407406
1006.111087	992.564571	-0.466598	2.777778	0.047097	1779212643.443406
1006.192141	992.524283	-0.456254	2.777778	0.039977	1779212643.475992
1006.273578	992.484766	-0.447585	2.777778	0.033508	1779212643.508578
1006.355000	992.446000	-0.440590	2.777778	0.027139	1779212643.541043
1006.462270	992.391145	-0.498218	2.777778	-0.165870	1779212643.584417
1006.549830	992.342390	-0.512735	2.777778	-0.050656	1779212643.620495
1006.646234	992.288937	-0.493554	2.777778	0.060827	1779212643.660178
1006.744000	992.239000	-0.437516	2.777778	0.176793	1779212643.699700
1006.835910	992.192829	-0.494578	2.777778	-0.191786	1779212643.736727
1006.925614	992.143031	-0.512294	2.777778	-0.060361	1779212643.773663
1007.006377	992.098260	-0.494602	2.777778	0.066954	1779212643.806907
1007.089000	992.056000	-0.445072	2.777778	0.184671	1779212643.840316
1007.186169	992.004868	-0.515387	2.777778	-0.220488	1779212643.879844
1007.272903	991.954207	-0.534675	2.777778	-0.067108	1779212643.916004
1007.359726	991.903718	-0.511535	2.777778	0.080463	1779212643.952162
1007.449000	991.857000	-0.445899	2.777778	0.224165	1779212643.988435
1007.538327	991.812362	-0.477364	2.777778	-0.109839	1779212644.024384
1007.618246	991.770315	-0.488494	2.777778	-0.043111	1779212644.056894
1007.698049	991.728026	-0.483315	2.777778	0.020065	1779212644.089407
1007.769000	991.691000	-0.465037	2.777778	0.079766	1779212644.118219
1007.860359	991.643866	-0.492692	2.777778	-0.093878	1779212644.155227
1007.950531	991.594931	-0.497913	2.777778	-0.017809	1779212644.192161
1008.040977	991.546549	-0.480655	2.777778	0.058821	1779212644.229087
1008.123000	991.505000	-0.445930	2.777778	0.131420	1779212644.262188
1008.221849	991.454717	-0.495303	2.777778	-0.154575	1779212644.302113
1008.309967	991.406196	-0.505790	2.777778	-0.036472	1779212644.338327
1008.398341	991.358210	-0.483518	2.777778	0.077365	1779212644.374529
1008.488000	991.314000	-0.428496	2.777778	0.190310	1779212644.410517
1008.579712	991.267665	-0.497834	2.777778	-0.231933	1779212644.447508
1008.660038	991.222544	-0.519088	2.777778	-0.080570	1779212644.480675
1008.731337	991.182208	-0.505309	2.777778	0.058806	1779212644.510166
1008.813000	991.139000	-0.453088	2.777778	0.195307	1779212644.543426
1008.911321	991.089618	-0.481368	2.777778	-0.089719	1779212644.583035
1009.000001	991.042699	-0.488987	2.777778	-0.026573	1779212644.619153
1009.079830	991.000504	-0.481119	2.777778	0.030487	1779212644.651659
1009.169000	990.955000	-0.456014	2.777778	0.087548	1779212644.687698
1009.269315	990.903827	-0.487276	2.777778	-0.096858	1779212644.728239
1009.368292	990.850465	-0.498192	2.777778	-0.033965	1779212644.768719
1009.458214	990.801836	-0.490427	2.777778	0.026578	1779212644.805522
1009.549000	990.755000	-0.465815	2.777778	0.084128	1779212644.842298
1009.638807	990.707887	-0.490647	2.777778	-0.085490	1779212644.878807
1009.719103	990.664549	-0.496519	2.777778	-0.022523	1779212644.911655
1009.799480	990.621370	-0.486743	2.777778	0.037482	1779212644.944502
1009.881000	990.580000	-0.461327	2.777778	0.097005	1779212644.977412
1009.979724	990.528407	-0.488916	2.777778	-0.086468	1779212645.017513
1010.077978	990.475470	-0.495984	2.777778	-0.022162	1779212645.057692
1010.176391	990.422853	-0.482494	2.777778	0.042283	1779212645.097866
1010.267000	990.377000	-0.452401	2.777778	0.103350	1779212645.134424
1010.365362	990.328002	-0.469760	2.777778	-0.055234	1779212645.173985
1010.454332	990.282297	-0.478159	2.777778	-0.029380	1779212645.209993
1010.543084	990.236156	-0.479511	2.777778	-0.004732	1779212645.246004
1010.632000	990.190000	-0.473824	2.777778	0.019866	1779212645.282070
1010.711938	990.147022	-0.510849	2.777778	-0.141822	1779212645.314743
1010.791043	990.102104	-0.516667	2.777778	-0.022383	1779212645.347492
1010.870546	990.057985	-0.491222	2.777778	0.097634	1779212645.380224
1010.943000	990.021000	-0.442364	2.777778	0.207197	1779212645.409509
1011.032104	989.976281	-0.488757	2.777778	-0.161454	1779212645.445400
1011.120076	989.928051	-0.509946	2.777778	-0.073786	1779212645.481517
1011.207666	989.879048	-0.505910	2.777778	0.014074	1779212645.517649
1011.287000	989.836000	-0.480745	2.777778	0.097273	1779212645.550143
1011.377147	989.788525	-0.490438	2.777778	-0.033284	1779212645.586821
1011.467003	989.740555	-0.488272	2.777778	0.007442	1779212645.623490
1011.557230	989.693323	-0.474223	2.777778	0.048244	1779212645.660153
1011.648000	989.648000	-0.448321	2.777778	0.089118	1779212645.696678
