timestamp 1655648247.459008, valid 1, tt 15.82331282, a 0.05396345, vf 0.00000000, sf 0.00000000, s 20.55040423
timestamp 1655648247.623559, valid 1, tt 15.72736916, a 0.06201714, vf 0.00000000, sf 0.00000000, s 21.02177031
timestamp 1655648247.864476, valid 1, tt 15.80956833, a 0.06368699, vf 0.00000000, sf 0.00000000, s 20.88266138
timestamp 1655648248.001853, valid 1, tt 15.15229872, a 0.07537286, vf 0.00000000, sf 0.00000000, s 20.70514204
timestamp 1655648248.211115, valid 1, tt 15.12834173, a 0.07641254, vf 0.00000000, sf 0.00000000, s 20.56708950
timestamp 1655648248.403620, valid 1, tt 14.99857566, a 0.08566984, vf 0.00000000, sf 0.00000000, s 21.11214815
timestamp 1655648248.503417, valid 1, tt 14.92930645, a 0.08674579, vf 0.00000000, sf 0.00000000, s 20.93903526
timestamp 1655648248.602602, valid 1, tt 14.45249450, a 0.09615781, vf 0.00000000, sf 0.00000000, s 20.89884042
timestamp 1655648248.702327, valid 1, tt 14.46330448, a 0.09668226, vf 0.00000000, sf 0.00000000, s 20.85210017
timestamp 1655648248.828977, valid 1, tt 14.13246760, a 0.10377335, vf 0.00000000, sf 0.00000000, s 20.81439932
timestamp 1655648248.946508, valid 1, tt 14.09700707, a 0.10429859, vf 0.00000000, sf 0.00000000, s 20.73592062
timestamp 1655648249.052836, valid 1, tt 13.73503750, a 0.11168425, vf 0.00000000, sf 0.00000000, s 20.62866461
timestamp 1655648249.145376, valid 1, tt 13.67995136, a 0.11216282, vf 0.00000000, sf 0.00000000, s 20.54323160
timestamp 1655648249.255232, valid 1, tt 13.72914138, a 0.11688458, vf 0.00000000, sf 0.00000000, s 21.09997416
timestamp 1655648249.311019, valid 1, tt 13.67643179, a 0.11709958, vf 0.00000000, sf 0.00000000, s 21.04098843
timestamp 1655648249.448995, valid 1, tt 13.41242972, a 0.12313472, vf 0.00000000, sf 0.00000000, s 20.98784032
timestamp 1655648249.636177, valid 1, tt 13.35169690, a 0.12348914, vf 0.00000000, sf 0.00000000, s 20.91113899
timestamp 1655648249.909023, valid 1, tt 12.94376624, a 0.13056349, vf 0.00000000, sf 0.00000000, s 20.71677654
timestamp 1655648250.034821, valid 1, tt 12.82081262, a 0.13544421, vf 0.00000000, sf 0.00000000, s 21.15096693
timestamp 1655648250.175736, valid 1, tt 12.66667071, a 0.13543522, vf 0.00000000, sf 0.00000000, s 21.02961934
timestamp 1655648250.317629, valid 1, tt 12.36940974, a 0.14160203, vf 0.00000000, sf 0.00000000, s 20.94221740
timestamp 1655648250.461272, valid 1, tt 12.25740001, a 0.14139399, vf 0.00000000, sf 0.00000000, s 20.86541159
timestamp 1655648250.642774, valid 1, tt 12.13791874, a 0.14395606, vf 0.00000000, sf 0.00000000, s 20.74822740
timestamp 1655648250.793115, valid 1, tt 11.82625486, a 0.14288214, vf 0.00000000, sf 0.00000000, s 20.55587554
timestamp 1655648250.890484, valid 1, tt 11.97230461, a 0.14131819, vf 0.00000000, sf 0.00000000, s 21.08445736
timestamp 1655648251.013881, valid 1, tt 11.83436966, a 0.14111189, vf 0.00000000, sf 0.00000000, s 20.97132834
timestamp 1655648251.140354, valid 1, tt 11.70330369, a 0.14071583, vf 0.00000000, sf 0.00000000, s 20.85642163
timestamp 1655648251.239818, valid 1, tt 11.54711068, a 0.14059566, vf 0.00000000, sf 0.00000000, s 20.71297753
timestamp 1655648251.403621, valid 1, tt 11.76807018, a 0.13553781, vf 0.00000000, sf 0.00000000, s 21.23127633
timestamp 1655648251.535134, valid 1, tt 11.57082840, a 0.13466494, vf 0.00000000, sf 0.00000000, s 21.08852183
timestamp 1655648251.737557, valid 1, tt 11.48768931, a 0.13053248, vf 0.00000000, sf 0.00000000, s 20.97454065
timestamp 1655648251.957366, valid 1, tt 11.36070292, a 0.13199154, vf 0.00000000, sf 0.00000000, s 20.74268539
timestamp 1655648252.032709, valid 1, tt 11.57381117, a 0.11344977, vf 0.00000000, sf 0.00000000, s 21.17697820
timestamp 1655648252.190488, valid 1, tt 11.49765172, a 0.11420125, vf 0.00000000, sf 0.00000000, s 21.03762679
timestamp 1655648252.299690, valid 1, tt 10.41237253, a 0.14839530, vf 0.00000000, sf 0.00000000, s 20.83097625
timestamp 1655648252.375595, valid 1, tt 9.92422057, a 0.16784573, vf 0.00000000, sf 0.00000000, s 20.70296829
timestamp 1655648252.452589, valid 1, tt 9.82624076, a 0.16683173, vf 0.00000000, sf 0.00000000, s 20.62832409
timestamp 1655648252.607811, valid 1, tt 9.81280698, a 0.17369704, vf 0.00000000, sf 0.00000000, s 21.17331121
timestamp 1655648252.767465, valid 1, tt 9.70026179, a 0.17571233, vf 0.00000000, sf 0.00000000, s 20.93046996
timestamp 1655648252.884631, valid 1, tt 9.28890437, a 0.17634498, vf 0.00000000, sf 0.00000000, s 20.70825307
timestamp 1655648252.951734, valid 1, tt 9.16036198, a 0.17541748, vf 0.00000000, sf 0.00000000, s 20.56442335
timestamp 1655648253.103232, valid 1, tt 9.28036401, a 0.17398231, vf 0.00000000, sf 0.00000000, s 21.09365367
timestamp 1655648253.195408, valid 1, tt 9.06058334, a 0.17167700, vf 0.00000000, sf 0.00000000, s 20.86196175
timestamp 1655648253.268107, valid 1, tt 8.92398921, a 0.17058511, vf 0.00000000, sf 0.00000000, s 20.69011518
timestamp 1655648253.341282, valid 1, tt 8.81679261, a 0.16898365, vf 0.00000000, sf 0.00000000, s 20.58443982
timestamp 1655648253.506919, valid 1, tt 8.97346585, a 0.16316109, vf 0.00000000, sf 0.00000000, s 21.11310721
timestamp 1655648253.609150, valid 1, tt 8.86683556, a 0.16512323, vf 0.00000000, sf 0.00000000, s 20.86222346
timestamp 1655648253.796960, valid 1, tt 8.62961853, a 0.15840337, vf 0.00000000, sf 0.00000000, s 20.66025122
timestamp 1655648254.005548, valid 1, tt 8.38445139, a 0.15543066, vf 0.00000000, sf 0.00000000, s 20.34058980
timestamp 1655648254.212952, valid 1, tt 8.59370686, a 0.13923384, vf 0.00000000, sf 0.00000000, s 21.17961224
timestamp 1655648254.398723, valid 1, tt 8.29223531, a 0.13548425, vf 0.00000000, sf 0.00000000, s 20.73956736
timestamp 1655648254.569758, valid 1, tt 8.35891274, a 0.12036843, vf 0.00000000, sf 0.00000000, s 21.06445120
timestamp 1655648254.782081, valid 1, tt 8.23584444, a 0.10857201, vf 0.00000000, sf 0.00000000, s 20.71628754
timestamp 1655648254.977933, valid 1, tt 8.36100868, a 0.08655076, vf 0.00000000, sf 0.00000000, s 21.02291314
timestamp 1655648255.208016, valid 1, tt 8.15741212, a 0.08871093, vf 0.00000000, sf 0.00000000, s 20.51099013
timestamp 1655648255.285783, valid 1, tt 8.37861786, a 0.06084612, vf 0.00000000, sf 0.00000000, s 21.31268409
timestamp 1655648255.478493, valid 1, tt 8.28482294, a 0.05885053, vf 0.00000000, sf 0.00000000, s 21.16622609
timestamp 1655648255.600729, valid 1, tt 8.07510198, a 0.04337346, vf 0.00000000, sf 0.00000000, s 20.62073912
timestamp 1655648255.682144, valid 1, tt 8.27453603, a 0.03053827, vf 0.00000000, sf 0.00000000, s 21.01337436
timestamp 1655648255.780393, valid 1, tt 8.26135944, a 0.02037971, vf 0.00000000, sf 0.00000000, s 20.86075183
timestamp 1655648255.865582, valid 1, tt 8.12005776, a 0.01745648, vf 0.00000000, sf 0.00000000, s 20.61201469
timestamp 1655648256.083019, valid 1, tt 8.35881026, a 0.00661537, vf 0.00000000, sf 0.00000000, s 21.15368116
timestamp 1655648256.258401, valid 1, tt 8.12484588, a 0.00680586, vf 0.00000000, sf 0.00000000, s 20.56158638
timestamp 1655648256.357888, valid 1, tt 8.15034623, a -0.00993700, vf 0.00000000, sf 0.00000000, s 20.80793783
timestamp 1655648256.451410, valid 1, tt 8.01665740, a -0.01200700, vf 0.00000000, sf 0.00000000, s 20.52781976
timestamp 1655648256.604859, valid 1, tt 8.18594229, a -0.02045540, vf 0.00000000, sf 0.00000000, s 20.91499535
timestamp 1655648256.842159, valid 1, tt 8.35481255, a -0.02819559, vf 0.00000000, sf 0.00000000, s 21.32084543
timestamp 1655648256.917459, valid 1, tt 8.03191733, a -0.03507494, vf 0.00000000, sf 0.00000000, s 20.68217834
timestamp 1655648256.997507, valid 1, tt 8.24237538, a -0.03823327, vf 0.00000000, sf 0.00000000, s 21.08640248
timestamp 1655648257.135701, valid 1, tt 8.20265825, a -0.04558430, vf 0.00000000, sf 0.00000000, s 20.97919370
timestamp 1655648257.238482, valid 1, tt 7.98093405, a -0.04970022, vf 0.00000000, sf 0.00000000, s 20.50285996
timestamp 1655648257.322648, valid 1, tt 8.14790673, a -0.05415694, vf 0.00000000, sf 0.00000000, s 20.89302911
timestamp 1655648257.368314, valid 1, tt 8.10876414, a -0.05918668, vf 0.00000000, sf 0.00000000, s 20.75190271
timestamp 1655648257.397173, valid 1, tt 8.03772021, a -0.06042592, vf 0.00000000, sf 0.00000000, s 20.59321945
timestamp 1655648257.507472, valid 1, tt 8.27154437, a -0.06266061, vf 0.00000000, sf 0.00000000, s 21.14583893
timestamp 1655648257.549361, valid 1, tt 8.22132418, a -0.06699734, vf 0.00000000, sf 0.00000000, s 20.98886642
timestamp 1655648257.613270, valid 1, tt 8.14604457, a -0.06865717, vf 0.00000000, sf 0.00000000, s 20.83120827
timestamp 1655648257.667054, valid 1, tt 8.38573831, a -0.06984626, vf 0.00000000, sf 0.00000000, s 21.40605677
timestamp 1655648257.730602, valid 1, tt 8.30404970, a -0.07149647, vf 0.00000000, sf 0.00000000, s 21.23073919
timestamp 1655648257.800265, valid 1, tt 8.24944971, a -0.07539298, vf 0.00000000, sf 0.00000000, s 21.07578773
timestamp 1655648257.822779, valid 1, tt 8.18333223, a -0.07600212, vf 0.00000000, sf 0.00000000, s 20.90687004
timestamp 1655648257.861702, valid 1, tt 8.12996091, a -0.07907202, vf 0.00000000, sf 0.00000000, s 20.73854367
timestamp 1655648257.911517, valid 1, tt 8.04529144, a -0.08086248, vf 0.00000000, sf 0.00000000, s 20.55357610
timestamp 1655648258.002384, valid 1, tt 8.26515625, a -0.08124770, vf 0.00000000, sf 0.00000000, s 21.09490749
timestamp 1655648258.196317, valid 1, tt 8.21104046, a -0.08397098, vf 0.00000000, sf 0.00000000, s 20.93487725
timestamp 1655648258.329029, valid 1, tt 7.99535535, a -0.08840681, vf 0.00000000, sf 0.00000000, s 20.45434498
timestamp 1655648258.494428, valid 1, tt 8.09251058, a -0.08923554, vf 0.00000000, sf 0.00000000, s 20.67993031
timestamp 1655648258.671980, valid 1, tt 8.23762342, a -0.08985208, vf 0.00000000, sf 0.00000000, s 21.04727255
timestamp 1655648258.819748, valid 1, tt 8.02850086, a -0.09219251, vf 0.00000000, sf 0.00000000, s 20.51296074
timestamp 1655648258.966551, valid 1, tt 8.15136610, a -0.07463218, vf 0.00000000, sf 0.00000000, s 21.39824277
timestamp 1655648259.050072, valid 1, tt 8.02282703, a -0.07593426, vf 0.00000000, sf 0.00000000, s 21.06423614
timestamp 1655648259.103557, valid 1, tt 6.08526443, a 0.16520654, vf 0.00000000, sf 0.00000000, s 20.88952206
timestamp 1655648259.205642, valid 1, tt 5.97945360, a 0.16780560, vf 0.00000000, sf 0.00000000, s 20.53209336
timestamp 1655648259.337676, valid 1, tt 5.46748593, a 0.32592724, vf 0.00000000, sf 0.00000000, s 21.05929186
timestamp 1655648259.375963, valid 1, tt 5.31768925, a 0.32920878, vf 0.00000000, sf 0.00000000, s 20.56573005
timestamp 1655648259.501684, valid 1, tt 5.18395598, a 0.40000000, vf 0.00000000, sf 0.00000000, s 21.02661499
timestamp 1655648259.629520, valid 1, tt 5.07481716, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.69090552
timestamp 1655648259.751652, valid 1, tt 5.07087439, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.97195652
timestamp 1655648259.882339, valid 1, tt 5.07853865, a 0.40000000, vf 0.00000000, sf 0.00000000, s 21.38658738
timestamp 1655648259.961441, valid 1, tt 4.94442843, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.99552188
timestamp 1655648260.035885, valid 1, tt 4.83840712, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.69453335
timestamp 1655648260.128962, valid 1, tt 4.89978817, a 0.40000000, vf 0.00000000, sf 0.00000000, s 21.25989175
timestamp 1655648260.158942, valid 1, tt 4.77431953, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.82919679
timestamp 1655648260.262012, valid 1, tt 4.71274652, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.66610768
timestamp 1655648260.305231, valid 1, tt 4.79120686, a 0.40000000, vf 0.00000000, sf 0.00000000, s 21.24571298
timestamp 1655648260.383851, valid 1, tt 4.71670650, a 0.40000000, vf 0.00000000, sf 0.00000000, s 21.01770798
timestamp 1655648260.410760, valid 1, tt 4.63232684, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.81078043
timestamp 1655648260.480525, valid 1, tt 4.57944749, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.61562923
timestamp 1655648260.540839, valid 1, tt 4.58648993, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.91601771
timestamp 1655648260.597205, valid 1, tt 4.53316766, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.71061102
timestamp 1655648260.661548, valid 1, tt 4.46897369, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.54398067
timestamp 1655648260.715628, valid 1, tt 4.36615094, a 0.40000000, vf 0.00000000, sf 0.00000000, s 20.23671171
timestamp 1655648260.749729, valid 1, tt 4.55356256, a 0.31881598, vf 0.00000000, sf 0.00000000, s 20.61850850
timestamp 1655648260.800536, valid 1, tt 4.50347782, a 0.31739448, vf 0.00000000, sf 0.00000000, s 20.44209539
timestamp 1655648260.826104, valid 1, tt 4.68666373, a 0.23981005, vf 0.00000000, sf 0.00000000, s 20.73094431
timestamp 1655648260.926985, valid 1, tt 4.74768399, a 0.17894482, vf 0.00000000, sf 0.00000000, s 20.50993554
timestamp 1655648260.987318, valid 1, tt 4.80300263, a 0.12500598, vf 0.00000000, sf 0.00000000, s 20.31216826
timestamp 1655648261.052841, valid 1, tt 4.96378625, a 0.07496926, vf 0.00000000, sf 0.00000000, s 20.57962036
timestamp 1655648261.155400, valid 1, tt 4.98403859, a 0.03332422, vf 0.00000000, sf 0.00000000, s 20.29613839
timestamp 1655648261.240393, valid 1, tt 5.06796083, a -0.00970551, vf 0.00000000, sf 0.00000000, s 20.35984699
timestamp 1655648261.303375, valid 1, tt 5.22073492, a -0.04499556, vf 0.00000000, sf 0.00000000, s 20.67216107
timestamp 1655648261.348559, valid 1, tt 5.15061198, a -0.05014400, vf 0.00000000, sf 0.00000000, s 20.45466564
timestamp 1655648261.442583, valid 1, tt 5.29709410, a -0.07945900, vf 0.00000000, sf 0.00000000, s 20.72143226
timestamp 1655648261.571583, valid 1, tt 5.14954283, a -0.08967561, vf 0.00000000, sf 0.00000000, s 20.24950751
timestamp 1655648261.650634, valid 1, tt 5.23622429, a -0.11832070, vf 0.00000000, sf 0.00000000, s 20.30608933
timestamp 1655648261.774529, valid 1, tt 5.38477943, a -0.14362492, vf 0.00000000, sf 0.00000000, s 20.61076893
timestamp 1655648261.883189, valid 1, tt 5.15530152, a -0.15692018, vf 0.00000000, sf 0.00000000, s 19.82413865
timestamp 1655648261.937565, valid 1, tt 5.46075121, a -0.17541842, vf 0.00000000, sf 0.00000000, s 20.67705280
timestamp 1655648262.003118, valid 1, tt 5.38759705, a -0.18174875, vf 0.00000000, sf 0.00000000, s 20.45735999
timestamp 1655648262.139102, valid 1, tt 5.53432527, a -0.19874902, vf 0.00000000, sf 0.00000000, s 20.68036252
timestamp 1655648262.244893, valid 1, tt 5.38519277, a -0.20956602, vf 0.00000000, sf 0.00000000, s 20.20013215
timestamp 1655648262.319275, valid 1, tt 5.60448352, a -0.22075733, vf 0.00000000, sf 0.00000000, s 20.71816250
timestamp 1655648262.443861, valid 1, tt 5.45945974, a -0.22876242, vf 0.00000000, sf 0.00000000, s 20.21395742
timestamp 1655648262.509009, valid 1, tt 5.66718301, a -0.23886456, vf 0.00000000, sf 0.00000000, s 20.72563445
timestamp 1655648262.609116, valid 1, tt 5.59300780, a -0.24276293, vf 0.00000000, sf 0.00000000, s 20.46579186
timestamp 1655648262.711286, valid 1, tt 5.66877309, a -0.25598063, vf 0.00000000, sf 0.00000000, s 20.50852371
timestamp 1655648262.813284, valid 1, tt 5.72186660, a -0.26728845, vf 0.00000000, sf 0.00000000, s 20.47127645
timestamp 1655648262.877678, valid 1, tt 5.92190763, a -0.27003100, vf 0.00000000, sf 0.00000000, s 20.97112475
timestamp 1655648262.926400, valid 1, tt 5.85528929, a -0.27290834, vf 0.00000000, sf 0.00000000, s 20.73186913
timestamp 1655648262.972645, valid 1, tt 6.03039005, a -0.27517884, vf 0.00000000, sf 0.00000000, s 21.15023169
timestamp 1655648263.062813, valid 1, tt 5.96481919, a -0.27776013, vf 0.00000000, sf 0.00000000, s 20.91236276
timestamp 1655648263.112269, valid 1, tt 6.09672003, a -0.28039484, vf 0.00000000, sf 0.00000000, s 21.18332897
timestamp 1655648263.173642, valid 1, tt 6.07618891, a -0.28893252, vf 0.00000000, sf 0.00000000, s 20.93626793
timestamp 1655648263.262461, valid 1, tt 6.04180579, a -0.29793181, vf 0.00000000, sf 0.00000000, s 20.66939003
timestamp 1655648263.322601, valid 1, tt 6.16127614, a -0.29759440, vf 0.00000000, sf 0.00000000, s 20.92194009
timestamp 1655648263.412359, valid 1, tt 6.14130426, a -0.30337466, vf 0.00000000, sf 0.00000000, s 20.71215836
timestamp 1655648263.503148, valid 1, tt 6.31780976, a -0.29927334, vf 0.00000000, sf 0.00000000, s 21.17927661
timestamp 1655648263.540985, valid 1, tt 6.18562867, a -0.30268099, vf 0.00000000, sf 0.00000000, s 20.67900972
timestamp 1655648263.598002, valid 1, tt 6.36397373, a -0.29792951, vf 0.00000000, sf 0.00000000, s 21.15544736
timestamp 1655648263.638354, valid 1, tt 6.32278489, a -0.30286633, vf 0.00000000, sf 0.00000000, s 20.90374894
timestamp 1655648263.731484, valid 1, tt 6.28765832, a -0.30713735, vf 0.00000000, sf 0.00000000, s 20.68227445
timestamp 1655648263.824321, valid 1, tt 6.45817369, a -0.30093275, vf 0.00000000, sf 0.00000000, s 21.13837373
timestamp 1655648263.863804, valid 1, tt 6.40587633, a -0.29967267, vf 0.00000000, sf 0.00000000, s 20.89093655
timestamp 1655648263.915976, valid 1, tt 6.55578774, a -0.29589185, vf 0.00000000, sf 0.00000000, s 21.31381911
timestamp 1655648263.990901, valid 1, tt 6.51506109, a -0.29458323, vf 0.00000000, sf 0.00000000, s 21.11438237
timestamp 1655648264.178215, valid 1, tt 6.41477895, a -0.29896135, vf 0.00000000, sf 0.00000000, s 20.66844630
timestamp 1655648264.237156, valid 1, tt 6.66701165, a -0.28298195, vf 0.00000000, sf 0.00000000, s 21.26862754
timestamp 1655648264.311797, valid 1, tt 6.61083184, a -0.28257180, vf 0.00000000, sf 0.00000000, s 21.02789523
timestamp 1655648264.484798, valid 1, tt 6.57682179, a -0.28307862, vf 0.00000000, sf 0.00000000, s 20.80252144
timestamp 1655648264.600876, valid 1, tt 6.43456566, a -0.28129081, vf 0.00000000, sf 0.00000000, s 20.18599476
timestamp 1655648264.741959, valid 1, tt 6.78872933, a -0.26072662, vf 0.00000000, sf 0.00000000, s 21.07163864
timestamp 1655648264.841268, valid 1, tt 6.54046530, a -0.27062333, vf 0.00000000, sf 0.00000000, s 20.30104819
timestamp 1655648264.906336, valid 1, tt 6.70198302, a -0.25306934, vf 0.00000000, sf 0.00000000, s 20.47493048
timestamp 1655648264.978057, valid 1, tt 6.87545352, a -0.24472111, vf 0.00000000, sf 0.00000000, s 20.88490809
timestamp 1655648265.037827, valid 1, tt 6.82420813, a -0.24326958, vf 0.00000000, sf 0.00000000, s 20.65265548
timestamp 1655648265.110919, valid 1, tt 6.98423623, a -0.23607660, vf 0.00000000, sf 0.00000000, s 21.03020221
timestamp 1655648265.228894, valid 1, tt 6.95586518, a -0.23241564, vf 0.00000000, sf 0.00000000, s 20.83291382
timestamp 1655648265.337619, valid 1, tt 6.92531353, a -0.23469272, vf 0.00000000, sf 0.00000000, s 20.71139410
timestamp 1655648265.492688, valid 1, tt 7.08337932, a -0.21760227, vf 0.00000000, sf 0.00000000, s 20.83148946
timestamp 1655648265.558076, valid 1, tt 7.16707207, a -0.20970017, vf 0.00000000, sf 0.00000000, s 20.88960519
timestamp 1655648265.621228, valid 1, tt 7.15392982, a -0.20475934, vf 0.00000000, sf 0.00000000, s 20.71500941
timestamp 1655648265.750115, valid 1, tt 7.30768389, a -0.20131598, vf 0.00000000, sf 0.00000000, s 21.13713095
timestamp 1655648265.879246, valid 1, tt 7.17192315, a -0.19506766, vf 0.00000000, sf 0.00000000, s 20.48574644
timestamp 1655648266.065992, valid 1, tt 7.33855663, a -0.18349404, vf 0.00000000, sf 0.00000000, s 20.72760024
timestamp 1655648266.138762, valid 1, tt 7.20635739, a -0.17746116, vf 0.00000000, sf 0.00000000, s 20.11015260
timestamp 1655648266.228985, valid 1, tt 7.53201254, a -0.16537961, vf 0.00000000, sf 0.00000000, s 20.85531610
timestamp 1655648266.351017, valid 1, tt 7.50900737, a -0.16321561, vf 0.00000000, sf 0.00000000, s 20.68173062
timestamp 1655648266.403531, valid 1, tt 7.45155620, a -0.15667062, vf 0.00000000, sf 0.00000000, s 20.30685150
timestamp 1655648266.557742, valid 1, tt 7.63090786, a -0.15002060, vf 0.00000000, sf 0.00000000, s 20.67757069
timestamp 1655648266.652854, valid 1, tt 7.78458641, a -0.13994848, vf 0.00000000, sf 0.00000000, s 20.84949869
timestamp 1655648266.815508, valid 1, tt 7.63885832, a -0.14261830, vf 0.00000000, sf 0.00000000, s 20.45919437
timestamp 1655648266.914052, valid 1, tt 8.01483661, a -0.12269590, vf 0.00000000, sf 0.00000000, s 21.01426091
timestamp 1655648266.999787, valid 1, tt 7.94317324, a -0.11798796, vf 0.00000000, sf 0.00000000, s 20.64292260
timestamp 1655648267.125225, valid 1, tt 8.16211792, a -0.11235199, vf 0.00000000, sf 0.00000000, s 21.10494132
timestamp 1655648267.304874, valid 1, tt 8.06061412, a -0.10637576, vf 0.00000000, sf 0.00000000, s 20.60237059
timestamp 1655648267.501730, valid 1, tt 8.19127698, a -0.09693587, vf 0.00000000, sf 0.00000000, s 20.65428506
timestamp 1655648267.582568, valid 1, tt 8.36150406, a -0.08630483, vf 0.00000000, sf 0.00000000, s 20.76039419
timestamp 1655648267.771969, valid 1, tt 8.27115780, a -0.08318227, vf 0.00000000, sf 0.00000000, s 20.39702084
timestamp 1655648267.994395, valid 1, tt 8.65550268, a -0.07216321, vf 0.00000000, sf 0.00000000, s 21.05135879
timestamp 1655648268.072822, valid 1, tt 8.55651140, a -0.06390906, vf 0.00000000, sf 0.00000000, s 20.47787746
timestamp 1655648268.251809, valid 1, tt 8.78036434, a -0.05898378, vf 0.00000000, sf 0.00000000, s 20.86915120
timestamp 1655648268.419817, valid 1, tt 8.66777184, a -0.05269024, vf 0.00000000, sf 0.00000000, s 20.33634177
timestamp 1655648268.511942, valid 1, tt 9.14164973, a -0.04402130, vf 0.00000000, sf 0.00000000, s 21.18373595
timestamp 1655648268.656217, valid 1, tt 9.08340933, a -0.03968473, vf 0.00000000, sf 0.00000000, s 20.85823115
timestamp 1655648268.714473, valid 1, tt 9.05935478, a -0.03592753, vf 0.00000000, sf 0.00000000, s 20.62993767
timestamp 1655648268.933054, valid 1, tt 9.05998127, a -0.03264306, vf 0.00000000, sf 0.00000000, s 20.49666657
timestamp 1655648269.084337, valid 1, tt 9.26221664, a -0.03208641, vf 0.00000000, sf 0.00000000, s 20.94749444
timestamp 1655648269.168038, valid 1, tt 9.29054613, a -0.02084982, vf 0.00000000, sf 0.00000000, s 20.53084845
timestamp 1655648269.253515, valid 1, tt 9.72491708, a -0.02736505, vf 0.00000000, sf 0.00000000, s 20.95497613
timestamp 1655648269.361304, valid 1, tt 9.73025277, a -0.02422643, vf 0.00000000, sf 0.00000000, s 20.81860480
timestamp 1655648269.450344, valid 1, tt 9.80188121, a -0.03243258, vf 0.00000000, sf 0.00000000, s 20.56914389
timestamp 1655648269.593849, valid 1, tt 9.81022935, a -0.02623569, vf 0.00000000, sf 0.00000000, s 20.28979404
timestamp 1655648269.696408, valid 1, tt 10.15864537, a -0.02903661, vf 0.00000000, sf 0.00000000, s 20.45008087
timestamp 1655648269.783895, valid 1, tt 10.63240223, a -0.03152776, vf 0.00000000, sf 0.00000000, s 20.91005103
timestamp 1655648269.887716, valid 1, tt 10.60531650, a -0.02838364, vf 0.00000000, sf 0.00000000, s 20.67544158
timestamp 1655648269.966937, valid 1, tt 11.09682112, a -0.03020246, vf 0.00000000, sf 0.00000000, s 21.15830620
timestamp 1655648270.148461, valid 1, tt 10.95462924, a -0.03059449, vf 0.00000000, sf 0.00000000, s 20.88718896
timestamp 1655648270.337181, valid 1, tt 11.44842462, a -0.02805230, vf 0.00000000, sf 0.00000000, s 21.13137673
timestamp 1655648270.471400, valid 1, tt 11.39149995, a -0.02427106, vf 0.00000000, sf 0.00000000, s 20.77187180
timestamp 1655648270.662451, valid 1, tt 11.87997906, a -0.02415689, vf 0.00000000, sf 0.00000000, s 21.14852758
timestamp 1655648270.902340, valid 1, tt 11.65872913, a -0.02461532, vf 0.00000000, sf 0.00000000, s 20.75466240
timestamp 1655648271.040693, valid 1, tt 12.20583070, a -0.01930572, vf 0.00000000, sf 0.00000000, s 20.88225600
timestamp 1655648271.103320, valid 1, tt 12.16686774, a -0.01745295, vf 0.00000000, sf 0.00000000, s 20.67388478
timestamp 1655648271.279868, valid 1, tt 12.69704428, a -0.01841773, vf 0.00000000, sf 0.00000000, s 21.21224957
timestamp 1655648271.358405, valid 1, tt 12.62570091, a -0.01491179, vf 0.00000000, sf 0.00000000, s 20.80532705
timestamp 1655648271.550167, valid 1, tt 12.74698206, a -0.01652361, vf 0.00000000, sf 0.00000000, s 20.69677101
timestamp 1655648271.727202, valid 1, tt 12.76627107, a -0.01295256, vf 0.00000000, sf 0.00000000, s 20.43912352
timestamp 1655648271.848980, valid 1, tt 13.25417905, a -0.01181719, vf 0.00000000, sf 0.00000000, s 20.74048727
timestamp 1655648272.063735, valid 1, tt 13.10706712, a -0.01194983, vf 0.00000000, sf 0.00000000, s 20.51028266
timestamp 1655648272.310265, valid 1, tt 13.73552289, a -0.00896342, vf 0.00000000, sf 0.00000000, s 20.87002872
timestamp 1655648272.450958, valid 1, tt 13.61696388, a -0.00648613, vf 0.00000000, sf 0.00000000, s 20.45298037
timestamp 1655648272.588818, valid 1, tt 13.96708967, a -0.00816974, vf 0.00000000, sf 0.00000000, s 20.79879836
timestamp 1655648272.700004, valid 1, tt 14.10249751, a -0.00449581, vf 0.00000000, sf 0.00000000, s 20.64290244
timestamp 1655648272.871059, valid 1, tt 14.44703533, a -0.00599498, vf 0.00000000, sf 0.00000000, s 20.97958879
timestamp 1655648272.976386, valid 1, tt 14.70468474, a -0.00423487, vf 0.00000000, sf 0.00000000, s 20.86767103
timestamp 1655648273.054171, valid 1, tt 14.59034245, a -0.00426806, vf 0.00000000, sf 0.00000000, s 20.70540592
timestamp 1655648273.128103, valid 1, tt 15.16789979, a -0.00349558, vf 0.00000000, sf 0.00000000, s 21.16973419
timestamp 1655648273.214629, valid 1, tt 15.18858581, a -0.00265843, vf 0.00000000, sf 0.00000000, s 21.10259240
timestamp 1655648273.378707, valid 1, tt 15.24739586, a -0.00275365, vf 0.00000000, sf 0.00000000, s 20.93860194
