7757903.299	-363594.918	2.444778	2.777778	0	1.0
7757902.91412	-363594.595769	2.444778	2.777778	0	2.0
7757902.529433	-363594.27384	2.444778	2.777778	0	3.0
7757902.147346	-363593.954088	2.444778	2.777778	0	4.0
7757901.762697	-363593.632191	2.444778	2.777778	0	5.0
7757901.382256	-363593.313816	2.444778	2.777778	0	6.0
7757900.994382	-363592.98922	2.444778	2.777778	0	7.0
7757900.614321	-363592.671163	2.444778	2.777778	0	8.0
7757900.234488	-363592.353297	2.444778	2.777778	0	9.0
7757899.851387	-363592.032696	2.444778	2.777778	0	10.0
7757899.468141	-363591.711974	2.444778	2.777778	0	11.0
7757899.078757	-363591.386114	2.444778	2.777778	0	12.0
7757898.703092	-363591.071737	2.444778	2.777778	0	13.0
7757898.31624	-363590.747996	2.444778	2.777778	0	14.0
7757897.928393	-363590.423423	2.444778	2.777778	0	15.0
7757897.550637	-363590.107295	2.444778	2.777778	0	16.0
7757897.164772	-363589.784381	2.444778	2.777778	0	17.0
7757896.78147	-363589.463612	2.444778	2.777778	0	18.0
7757896.401741	-363589.145832	2.444778	2.777778	0	19.0
7757896.016007	-363588.823027	2.444778	2.777778	0	20.0
7757895.635334	-363588.504458	2.444778	2.777778	0	21.0
7757895.249762	-363588.181789	2.444778	2.777778	0	22.0
7757894.87057	-363587.864459	2.444778	2.777778	0	23.0
7757894.487468	-363587.543857	2.444778	2.777778	0	24.0
7757894.100811	-363587.22028	2.444778	2.777778	0	25.0
7757893.722134	-363586.903382	2.444778	2.777778	0	26.0
7757893.340765	-363586.58423	2.444778	2.777778	0	27.0
7757892.957028	-363586.263096	2.444778	2.777778	0	28.0
7757892.571249	-363585.940255	2.444778	2.777778	0	29.0
7757892.183755	-363585.615977	2.444778	2.777778	0	30.0
7757891.806326	-363585.300123	2.444778	2.777778	0	31.0
7757891.416405	-363584.973814	2.444778	2.777778	0	32.0
7757891.037235	-363584.656502	2.444778	2.777778	0	33.0
7757890.657658	-363584.33885	2.444778	2.777778	0	34.0
7757890.277972	-363584.021107	2.444778	2.777778	0	35.0
7757889.886983	-363583.693905	2.444778	2.777778	0	36.0
7757889.507994	-363583.376745	2.444778	2.777778	0	37.0
7757889.118355	-363583.050672	2.444778	2.777778	0	38.0
7757888.741291	-363582.735123	2.444778	2.777778	0	39.0
7757888.354268	-363582.41124	2.444778	2.777778	0	40.0
7757887.969056	-363582.088872	2.444778	2.777778	0	41.0
7757887.597215	-363581.777694	2.444778	2.777778	0	42.0
7757887.20537	-363581.449776	2.444778	2.777778	0	43.0
7757886.827548	-363581.133592	2.444778	2.777778	0	44.0
7757886.44187	-363580.810835	2.444778	2.777778	0	45.0
7757886.059849	-363580.491137	2.444778	2.777778	0	46.0
