7990011.389000	-205044.065000	2.942779	2.777778	0.000000	1642785950.306704	
7990010.890881	-205043.944806	2.900447	2.777778	-0.213552	1642785950.491173	
7990010.400280	-205043.824336	2.901630	2.777778	0.006143	1642785950.673037	
7990009.915239	-205043.706404	2.904810	2.777778	0.016723	1642785950.852738	
7990009.419921	-205043.588137	2.910008	2.777778	0.026785	1642785951.036066	
7990008.924924	-205043.473445	2.918622	2.777778	0.044474	1642785951.218985	
7990008.439000	-205043.367000	2.935695	2.777778	0.089852	1642785951.398066	
7990007.954000	-205043.279000	2.966334	2.777778	0.161737	1642785951.575517	
7990007.459000	-205043.194000	2.978553	2.777778	0.063779	1642785951.756325	
7990006.969000	-205043.116000	2.991014	2.777778	0.065829	1642785951.934946	
7990006.469000	-205043.044000	3.004030	2.777778	0.067532	1642785952.116802	
7990005.974000	-205042.979000	3.017241	2.777778	0.069355	1642785952.296532	
7990005.485000	-205042.921000	3.030675	2.777778	0.071491	1642785952.473806	
7990004.986000	-205042.869000	3.044742	2.777778	0.073468	1642785952.654419	
7990004.492000	-205042.824000	3.059012	2.777778	0.075371	1642785952.832995	
7990003.990000	-205042.787000	3.073909	2.777778	0.077532	1642785953.014205	
7990003.494000	-205042.757000	3.089286	2.777778	0.081051	1642785953.193092	
7990002.989000	-205042.734000	3.104880	2.777778	0.080798	1642785953.375080	
7990002.491000	-205042.720000	3.120920	2.777778	0.084314	1642785953.554431	
7990001.998000	-205042.714000	3.137312	2.777778	0.087054	1642785953.731924	
7990001.498000	-205042.716000	-3.129054	2.777778	0.088074	1642785953.911926	
7990000.991000	-205042.727000	-3.110948	2.777778	0.093447	1642785954.094489	
7990000.490000	-205042.746000	-3.093198	2.777778	0.092669	1642785954.274978	
7989999.995000	-205042.775000	-3.075245	2.777778	0.094760	1642785954.453484	
7989999.495000	-205042.813000	-3.056391	2.777778	0.098377	1642785954.634003	
7989999.001000	-205042.860000	-3.037310	2.777778	0.100599	1642785954.812646	
7989998.501000	-205042.917000	-3.017576	2.777778	0.102573	1642785954.993812	
7989998.008000	-205042.983000	-2.997603	2.777778	0.105020	1642785955.172875	
7989997.510000	-205043.061000	-2.976926	2.777778	0.107263	1642785955.354341	
7989997.019000	-205043.148000	-2.956064	2.777778	0.109381	1642785955.533854	
7989996.535000	-205043.244000	-2.935060	2.777778	0.111281	1642785955.711489	
7989996.046000	-205043.352000	-2.913398	2.777778	0.113061	1642785955.891771	
7989995.565000	-205043.469000	-2.891599	2.777778	0.115087	1642785956.069980	
7989995.079000	-205043.599000	-2.869160	2.777778	0.116550	1642785956.251091	
7989994.601000	-205043.738000	-2.846607	2.777778	0.118370	1642785956.430300	
7989994.119000	-205043.890000	-2.823493	2.777778	0.119483	1642785956.612243	
7989993.646000	-205044.053000	-2.800325	2.777778	0.120962	1642785956.792351	
7989993.179000	-205044.224000	-2.777171	2.777778	0.121610	1642785956.971387	
7989992.720000	-205044.406000	-2.754003	2.777778	0.122554	1642785957.149143	
7989992.258000	-205044.600000	-2.730378	2.777778	0.123136	1642785957.329531	
7989991.804000	-205044.805000	-2.706837	2.777778	0.123420	1642785957.508860	
7989991.348000	-205045.024000	-2.682855	2.777778	0.123814	1642785957.690971	
7989990.899000	-205045.252000	-2.659043	2.777778	0.123492	1642785957.872257	
7989990.468000	-205045.484000	-2.635879	2.777778	0.123596	1642785958.048468	
7989990.034000	-205045.731000	-2.612432	2.777778	0.122633	1642785958.228239	
7989989.599000	-205045.993000	-2.588733	2.777778	0.121899	1642785958.411050	
7989989.180000	-205046.258000	-2.565734	2.777778	0.121178	1642785958.589526	
7989988.760000	-205046.538000	-2.542576	2.777778	0.119855	1642785958.771246	
7989988.356000	-205046.820000	-2.520211	2.777778	0.118597	1642785958.948613	
7989987.950000	-205047.117000	-2.497707	2.777778	0.116898	1642785959.129706	
7989987.552000	-205047.423000	-2.475548	2.777778	0.115352	1642785959.310439	
7989987.161000	-205047.737000	-2.453767	2.777778	0.113521	1642785959.490970	
7989986.786000	-205048.053000	-2.432815	2.777778	0.111690	1642785959.667510	
7989986.409000	-205048.383000	-2.411853	2.777778	0.109386	1642785959.847880	
7989986.039000	-205048.721000	-2.391272	2.777778	0.107389	1642785960.028291	
7989985.675000	-205049.066000	-2.371140	2.777778	0.104986	1642785960.208838	
7989985.319000	-205049.419000	-2.351459	2.777778	0.102684	1642785960.389322	
7989984.969000	-205049.779000	-2.332200	2.777778	0.100349	1642785960.570076	
7989984.633000	-205050.139000	-2.313825	2.777778	0.097639	1642785960.747354	
7989984.296000	-205050.513000	-2.295490	2.777778	0.095314	1642785960.928590	
7989983.965000	-205050.893000	-2.277616	2.777778	0.092837	1642785961.110011	
7989983.647000	-205051.272000	-2.260533	2.777778	0.090392	1642785961.288116	
7989983.335000	-205051.657000	-2.243934	2.777778	0.087699	1642785961.466514	
7989983.022000	-205052.056000	-2.227413	2.777778	0.085311	1642785961.649077	
7989982.721000	-205052.452000	-2.211808	2.777778	0.082170	1642785961.828144	
7989982.426000	-205052.854000	-2.196264	2.777778	0.081646	1642785962.007650	
7989982.137000	-205053.261000	-2.181450	2.777778	0.077746	1642785962.187351	
7989981.853000	-205053.674000	-2.167104	2.777778	0.074994	1642785962.367791	
7989981.574000	-205054.091000	-2.152935	2.777778	0.073996	1642785962.548413	
7989981.306000	-205054.504000	-2.139734	2.777778	0.070268	1642785962.725653	
7989981.037000	-205054.930000	-2.126654	2.777778	0.068041	1642785962.907029	
7989980.773000	-205055.361000	-2.113643	2.777778	0.067474	1642785963.088983	
7989980.520000	-205055.787000	-2.101664	2.777778	0.063379	1642785963.267350	
7989980.271000	-205056.216000	-2.089862	2.777778	0.062379	1642785963.445920	
7989980.027000	-205056.650000	-2.078644	2.777778	0.059075	1642785963.625159	
7989979.782000	-205057.096000	-2.067244	2.777778	0.058740	1642785963.808350	
7989979.546000	-205057.537000	-2.056331	2.777778	0.057211	1642785963.988414	
7989979.315000	-205057.980000	-2.046363	2.777778	0.052323	1642785964.168273	
7989979.093000	-205058.417000	-2.036360	2.777778	0.053522	1642785964.344729	
7989978.870000	-205058.866000	-2.026824	2.777778	0.049886	1642785964.525208	
7989978.650000	-205059.319000	-2.017766	2.777778	0.047183	1642785964.706502	
7989978.435000	-205059.773000	-2.008569	2.777778	0.048024	1642785964.887343	
